rollout/ep_rew_mean,train/explained_variance,train/n_updates,rollout/ep_len_mean,train/policy_loss,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,time/iterations,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
307.57,0.9889875603839755,80399,1724.18,-0.027888581156730652,446,14410,6432000,-0.0620969794690609,80400,0.0007,0.450632780790329,,
313.97,0.977743249386549,80499,1731.65,-0.026720616966485977,446,14427,6440000,-0.10089419037103653,80500,0.0007,1.2093942165374756,,
337.99,0.9770727474242449,80599,1767.76,-0.1395721286535263,446,14444,6448000,-0.07246047258377075,80600,0.0007,1.7461252212524414,,
340.61,0.6664588749408722,80699,1701.36,-0.0825529620051384,446,14462,6456000,-0.08108583092689514,80700,0.0007,15.2554931640625,,
346.14,0.9178244322538376,80799,1723.14,0.036882203072309494,446,14479,6464000,-0.05763484165072441,80800,0.0007,1.6857407093048096,,
342.27,0.9806066304445267,80899,1742.27,-0.0008754961309023201,446,14497,6472000,-0.06426910310983658,80900,0.0007,1.009992003440857,,
332.55,0.9849964641034603,80999,1751.91,-0.017488032579421997,446,14515,6480000,-0.05138477310538292,81000,0.0007,1.5145701169967651,,
323.96,0.9975326850544661,81099,1730.3,-0.004385145381093025,446,14532,6488000,-0.09514623880386353,81100,0.0007,0.2433091700077057,,
320.03,0.9952353434637189,81199,1752.79,-0.0033367399591952562,446,14549,6496000,-0.0493449941277504,81200,0.0007,0.575009822845459,,
322.63,0.9639388434588909,81299,1766.4,0.05029071122407913,446,14566,6504000,-0.08182746171951294,81300,0.0007,1.8663772344589233,,
327.16,0.9726596176624298,81399,1798.62,-0.02600156143307686,446,14583,6512000,-0.05998662859201431,81400,0.0007,1.60967218875885,,
336.46,0.9788801539689302,81499,1789.83,-0.03944732993841171,446,14601,6520000,-0.05680831894278526,81500,0.0007,1.572778344154358,,
345.96,0.9902336411178112,81599,1827.65,0.007286624517291784,446,14618,6528000,-0.05240477994084358,81600,0.0007,0.49948206543922424,,
339.05,0.9486990198493004,81699,1809.76,0.05092093348503113,446,14636,6536000,-0.07619629055261612,81700,0.0007,1.8034439086914062,,
331.53,0.9896210618317127,81799,1797.57,-0.003959154710173607,446,14653,6544000,-0.04884086176753044,81800,0.0007,0.7410019040107727,,
326.34,0.9895788412541151,81899,1746.15,-0.0006695337942801416,446,14670,6552000,-0.07067018747329712,81900,0.0007,0.6526629328727722,,
,0.996758037712425,81999,,-0.005884075071662664,,,6560000,-0.04575449228286743,,0.0007,0.17172172665596008,353.2,1966.0
329.21,,,1760.75,,446,14700,6560000,,82000,,,,
331.74,0.9969601151533425,82099,1754.35,0.011579151265323162,446,14717,6568000,-0.12606847286224365,82100,0.0007,0.2570286691188812,,
343.43,0.9802197720855474,82199,1757.11,-0.029596775770187378,446,14735,6576000,-0.05784106254577637,82200,0.0007,1.236302375793457,,
359.42,0.9865490673109889,82299,1774.05,-0.10393674671649933,446,14752,6584000,-0.07445605844259262,82300,0.0007,1.1366914510726929,,
368.17,0.986325966194272,82399,1758.95,-0.012022587470710278,446,14769,6592000,-0.06807873398065567,82400,0.0007,0.5399798154830933,,
367.07,0.9785500541329384,82499,1770.2,0.000596082943957299,446,14787,6600000,-0.04076167196035385,82500,0.0007,0.7394745945930481,,
360.38,0.9952794089913368,82599,1733.67,-0.021664468571543694,446,14804,6608000,-0.07862032949924469,82600,0.0007,0.3323562443256378,,
356.92,0.9656769447028637,82699,1717.15,0.04733963683247566,446,14821,6616000,-0.06780117005109787,82700,0.0007,1.7418498992919922,,
352.23,0.9763573035597801,82799,1732.12,-0.04418535530567169,446,14838,6624000,-0.0595935694873333,82800,0.0007,1.7047996520996094,,
339.64,0.9947630874812603,82899,1730.62,-0.04458488151431084,446,14856,6632000,-0.06200343370437622,82900,0.0007,0.4963858127593994,,
350.58,0.9555603563785553,82999,1791.41,0.03521173819899559,446,14873,6640000,-0.10434176027774811,83000,0.0007,2.050413131713867,,
353.08,0.9870328493416309,83099,1816.42,-0.09219786524772644,446,14890,6648000,-0.07144224643707275,83100,0.0007,0.6915407180786133,,
356.54,0.9878408927470446,83199,1855.25,-0.06204777956008911,446,14907,6656000,-0.04223436117172241,83200,0.0007,0.8856814503669739,,
353.6,0.9893599860370159,83299,1855.7,-0.002411522204056382,446,14924,6664000,-0.05754707008600235,83300,0.0007,0.559220552444458,,
359.31,0.9957066462375224,83399,1860.62,-0.020507529377937317,446,14941,6672000,-0.08220548927783966,83400,0.0007,0.33469268679618835,,
349.53,0.9754268582910299,83499,1871.77,0.01737041585147381,446,14958,6680000,-0.05217459425330162,83500,0.0007,1.7982399463653564,,
345.27,0.9956869902089238,83599,1920.47,4.302919842302799e-05,446,14976,6688000,-0.03566744551062584,83600,0.0007,0.2921832203865051,,
346.15,0.9652607962489128,83699,1920.85,-0.2333623617887497,446,14993,6696000,-0.074370376765728,83700,0.0007,2.219195604324341,,
337.88,0.9851135453209281,83799,1908.97,-0.05366718769073486,446,15011,6704000,-0.054641034454107285,83800,0.0007,0.7625507712364197,,
341.44,0.9934600265696645,83899,1933.8,-0.0004456741735339165,446,15028,6712000,-0.05887540802359581,83900,0.0007,0.39729586243629456,,
,0.982282305136323,83999,,-0.0708891972899437,,,6720000,-0.053317632526159286,,0.0007,0.9583837389945984,264.2,1445.4
340.81,,,1899.23,,446,15055,6720000,,84000,,,,
351.36,0.9952596900984645,84099,1886.4,0.012335122562944889,446,15072,6728000,-0.025524917989969254,84100,0.0007,0.2613752484321594,,
356.32,0.9401690736413002,84199,1811.58,0.022007538005709648,446,15090,6736000,-0.07194800674915314,84200,0.0007,0.5832468271255493,,
359.17,0.9877131637185812,84299,1804.48,-0.0032238184940069914,446,15107,6744000,-0.04578178748488426,84300,0.0007,0.8946413993835449,,
365.17,0.9935374446213245,84399,1799.77,0.0018067070050165057,446,15124,6752000,-0.04756709560751915,84400,0.0007,0.5376569628715515,,
368.54,0.9934002486988902,84499,1861.54,0.008097794838249683,446,15141,6760000,-0.05392888933420181,84500,0.0007,0.323627233505249,,
362.67,0.9939411547966301,84599,1901.09,-0.014854448847472668,446,15158,6768000,-0.08544804900884628,84600,0.0007,0.30190539360046387,,
367.9,0.9678451977670193,84699,1962.92,-0.39311322569847107,446,15175,6776000,-0.04519644007086754,84700,0.0007,2.064012289047241,,
372.27,0.9896294008940458,84799,1980.0,-0.03550775349140167,446,15193,6784000,-0.053303301334381104,84800,0.0007,0.5807557106018066,,
360.38,0.9943153103813529,84899,1963.69,0.018417615443468094,446,15210,6792000,-0.07568325847387314,84900,0.0007,0.3769164979457855,,
351.5,0.9882529648020864,84999,1939.32,0.0219804085791111,446,15228,6800000,-0.04560434818267822,85000,0.0007,1.1733070611953735,,
348.38,0.9977955098729581,85099,1887.53,-0.004675230942666531,446,15245,6808000,-0.03196501359343529,85100,0.0007,0.1618470996618271,,
350.71,0.991570726968348,85199,1865.86,-0.004371229093521833,446,15262,6816000,-0.0730365738272667,85200,0.0007,0.37437015771865845,,
340.38,0.9898074502125382,85299,1836.73,0.010885816067457199,446,15279,6824000,-0.05833888053894043,85300,0.0007,0.4049493372440338,,
333.53,0.9692138638347387,85399,1811.28,-0.012122365646064281,446,15296,6832000,-0.07126885652542114,85400,0.0007,1.7949488162994385,,
337.5,0.9929266930557787,85499,1868.54,0.0071669588796794415,446,15313,6840000,-0.026228640228509903,85500,0.0007,0.36469435691833496,,
342.32,0.9930790476500988,85599,1936.79,0.024140818044543266,446,15331,6848000,-0.04817703366279602,85600,0.0007,0.5959119200706482,,
343.86,0.996215998660773,85699,1957.53,0.043205272406339645,446,15348,6856000,-0.0609171986579895,85700,0.0007,0.23592649400234222,,
348.2,0.984616911970079,85799,1975.38,0.0030936722178012133,446,15365,6864000,-0.033696647733449936,85800,0.0007,1.1542490720748901,,
356.69,0.9566125050187111,85899,2015.63,-0.013505500741302967,446,15382,6872000,-0.07922586798667908,85900,0.0007,2.022888660430908,,
,0.9875113405287266,85999,,-0.00876144040375948,,,6880000,-0.11458268016576767,,0.0007,0.8176171183586121,259.0,1865.8
366.89,,,2052.93,,446,15415,6880000,,86000,,,,
368.82,0.9868898214772344,86099,2037.4,0.053066086024045944,446,15433,6888000,-0.05405902490019798,86100,0.0007,0.5986628532409668,,
377.05,0.9933501961641014,86199,1981.18,0.02416236512362957,446,15450,6896000,-0.05208437517285347,86200,0.0007,0.40109387040138245,,
378.86,0.9860882740467787,86299,1966.14,0.012293652631342411,446,15467,6904000,-0.05218071863055229,86300,0.0007,0.5883665680885315,,
378.48,0.9945459952577949,86399,1962.32,0.014959222637116909,446,15484,6912000,-0.10003264993429184,86400,0.0007,0.3084683120250702,,
374.9,0.9078857153654099,86499,1932.34,-0.03275313973426819,446,15501,6920000,-0.050012197345495224,86500,0.0007,5.910070896148682,,
365.75,0.978087181225419,86599,1873.27,-0.0720614492893219,446,15518,6928000,-0.08574556559324265,86600,0.0007,1.1870005130767822,,
366.92,0.9832409545779228,86699,1836.66,-0.053789734840393066,446,15536,6936000,-0.06401148438453674,86700,0.0007,0.8558606505393982,,
356.17,0.9320627823472023,86799,1800.4,-0.11371710151433945,446,15554,6944000,-0.07168854027986526,86800,0.0007,3.6370766162872314,,
357.28,0.9881236515939236,86899,1763.04,0.030244464054703712,446,15571,6952000,-0.058396171778440475,86900,0.0007,0.6472147703170776,,
353.37,0.9950429974123836,86999,1740.4,0.03780017048120499,446,15588,6960000,-0.025536535307765007,87000,0.0007,0.3366001546382904,,
351.4,0.9910849910229445,87099,1742.8,-0.02113722637295723,446,15605,6968000,-0.073432557284832,87100,0.0007,0.520444393157959,,
365.2,0.9835324268788099,87199,1781.8,-0.026126328855752945,446,15622,6976000,-0.051202841103076935,87200,0.0007,0.9541847109794617,,
357.07,0.970900597050786,87299,1755.71,0.03433293104171753,446,15639,6984000,-0.09339930862188339,87300,0.0007,0.9487981200218201,,
362.25,0.9701075777411461,87399,1771.99,-0.006880640983581543,446,15656,6992000,-0.056999076157808304,87400,0.0007,1.3332916498184204,,
367.87,0.9829781390726566,87499,1821.77,0.01745476759970188,446,15674,7000000,-0.019772185012698174,87500,0.0007,1.1124650239944458,,
364.58,0.9908389616757631,87599,1856.42,0.02150139771401882,446,15691,7008000,-0.05890549346804619,87600,0.0007,0.7067617177963257,,
364.31,0.9850855320692062,87699,1929.69,-0.10803300142288208,446,15708,7016000,-0.05190923437476158,87700,0.0007,0.5374972224235535,,
365.92,0.9815631285309792,87799,1954.4,-0.026568232104182243,446,15725,7024000,-0.058834534138441086,87800,0.0007,0.9383912086486816,,
375.54,0.9845187161117792,87899,2017.8,-0.022098956629633904,446,15742,7032000,-0.062352847307920456,87900,0.0007,1.25888192653656,,
,0.9747107811272144,87999,,0.034706972539424896,,,7040000,-0.04468055069446564,,0.0007,0.9511244893074036,343.0,1994.2
375.79,,,1997.39,,446,15777,7040000,,88000,,,,
369.7,0.9958681627176702,88099,2037.53,-0.00591307831928134,446,15795,7048000,-0.03498756140470505,88100,0.0007,0.35283681750297546,,
375.89,0.9844461120665073,88199,2081.9,-0.042039912194013596,446,15812,7056000,-0.029872441664338112,88200,0.0007,0.4651608467102051,,
380.8,0.9933812324889004,88299,2093.32,-0.009145744144916534,446,15829,7064000,-0.07637069374322891,88300,0.0007,0.23740115761756897,,
380.49,0.9921371508389711,88399,2078.8,0.007705762516707182,446,15846,7072000,-0.0503343902528286,88400,0.0007,0.5125896334648132,,
375.76,0.9841935224831104,88499,2041.88,-0.08886148780584335,446,15863,7080000,-0.08919689804315567,88500,0.0007,0.8389614224433899,,
376.16,0.9938337630592287,88599,2077.19,-0.0060434602200984955,446,15881,7088000,-0.054237253963947296,88600,0.0007,0.3930971920490265,,
373.48,0.9566106498241425,88699,2067.82,-0.021445030346512794,446,15898,7096000,-0.0705377459526062,88700,0.0007,0.8706501126289368,,
378.51,0.9957455382682383,88799,2072.45,0.005930761341005564,446,15916,7104000,-0.025904251262545586,88800,0.0007,0.24664278328418732,,
387.25,0.7485518157482147,88899,2038.18,-0.010339277796447277,446,15933,7112000,-0.06545782834291458,88900,0.0007,6.413917541503906,,
376.28,0.8670254200696945,88999,1957.27,-0.15025247633457184,446,15950,7120000,-0.0840359479188919,89000,0.0007,4.876519203186035,,
370.12,0.9871424157172441,89099,1979.57,-0.012521296739578247,446,15967,7128000,-0.07602282613515854,89100,0.0007,0.580564022064209,,
379.48,0.9864894663915038,89199,2069.84,0.01313789188861847,446,15984,7136000,-0.038700755685567856,89200,0.0007,0.5874883532524109,,
374.4,0.9876704616472125,89299,2078.34,0.0011735347798094153,446,16001,7144000,-0.04817201569676399,89300,0.0007,1.073431372642517,,
366.98,0.6540134251117706,89399,2080.31,-0.12109793722629547,446,16018,7152000,-0.05778142809867859,89400,0.0007,21.799619674682617,,
361.51,0.9851978560909629,89499,2106.84,-0.00654163071885705,446,16036,7160000,-0.027400335296988487,89500,0.0007,1.2659944295883179,,
365.05,0.9873066507279873,89599,2136.23,0.059443917125463486,446,16053,7168000,-0.06716545671224594,89600,0.0007,0.5937313437461853,,
363.9,0.991671190597117,89699,2147.26,0.003707385156303644,446,16070,7176000,-0.04719242453575134,89700,0.0007,0.3624073266983032,,
360.8,0.9774003624916077,89799,2067.47,0.015032576397061348,446,16087,7184000,-0.0644485354423523,89800,0.0007,1.413040041923523,,
370.13,0.9916093815118074,89899,2094.31,-0.034993287175893784,446,16104,7192000,-0.05068689584732056,89900,0.0007,0.3436860740184784,,
,0.936424694955349,89999,,-0.24659834802150726,,,7200000,-0.04040798544883728,,0.0007,2.3572235107421875,402.8,1952.4
363.81,,,1974.8,,446,16141,7200000,,90000,,,,
385.15,0.9582824520766735,90099,2021.2,-0.018392687663435936,446,16159,7208000,-0.08277782797813416,90100,0.0007,2.347342014312744,,
387.9,0.9841479957103729,90199,1998.28,0.046576857566833496,446,16176,7216000,-0.051026295870542526,90200,0.0007,1.1013665199279785,,
396.02,0.9826976731419563,90299,2019.95,0.007554497569799423,446,16193,7224000,-0.08432408422231674,90300,0.0007,0.7488742470741272,,
386.82,0.9768967889249325,90399,1992.23,-0.006170324515551329,446,16210,7232000,-0.03899873420596123,90400,0.0007,0.9756841659545898,,
382.04,0.9950279328040779,90499,2017.68,0.00461967010051012,446,16227,7240000,-0.08292292803525925,90500,0.0007,0.25141599774360657,,
375.65,0.9840041883289814,90599,2059.79,-0.07997926324605942,446,16244,7248000,-0.0760781541466713,90600,0.0007,0.9181968569755554,,
364.1,0.9188776686787605,90699,2030.4,-0.05779029801487923,446,16262,7256000,-0.08865944296121597,90700,0.0007,2.871152877807617,,
352.77,0.9686187654733658,90799,2077.64,-0.06951331347227097,446,16279,7264000,-0.08262665569782257,90800,0.0007,2.0127618312835693,,
352.0,0.9689692575484514,90899,2092.2,0.0011278002057224512,446,16296,7272000,-0.049756135791540146,90900,0.0007,0.5916652083396912,,
348.19,0.9829695820808411,90999,2154.82,-0.07642444223165512,446,16313,7280000,-0.062448836863040924,91000,0.0007,0.8399505615234375,,
360.71,0.9908787161111832,91099,2244.99,-0.00554187735542655,446,16331,7288000,-0.04093183949589729,91100,0.0007,0.8492290377616882,,
364.31,0.9916813960298896,91199,2250.31,-0.027180595323443413,446,16347,7296000,-0.05648139864206314,91200,0.0007,0.5899710059165955,,
362.54,0.9952747947536409,91299,2263.25,0.0018115673447027802,446,16365,7304000,-0.04728195071220398,91300,0.0007,0.31104302406311035,,
370.83,0.9951230245642364,91399,2302.89,-0.0039459276013076305,446,16382,7312000,-0.05098007991909981,91400,0.0007,0.2552703320980072,,
381.52,0.9407377317547798,91499,2360.53,-0.056591011583805084,446,16399,7320000,-0.08453739434480667,91500,0.0007,2.230638265609741,,
388.4,0.9898543935269117,91599,2348.1,0.017378736287355423,446,16416,7328000,-0.045338161289691925,91600,0.0007,0.5375068783760071,,
379.44,0.9829286802560091,91699,2252.9,0.0023810449056327343,446,16433,7336000,-0.04011618718504906,91700,0.0007,0.799273669719696,,
385.09,0.9646712578833103,91799,2284.86,-0.07624106854200363,446,16450,7344000,-0.03360533341765404,91800,0.0007,1.9810001850128174,,
386.5,0.9720487631857395,91899,2291.83,-0.274377703666687,446,16467,7352000,-0.0957481861114502,91900,0.0007,2.681500196456909,,
,0.9216962531208992,91999,,-0.18926294147968292,,,7360000,-0.02929522469639778,,0.0007,4.616154670715332,408.8,2463.2
393.58,,,2304.66,,445,16503,7360000,,92000,,,,
388.2,0.995901529211551,92099,2280.51,-0.0055453903041779995,445,16520,7368000,-0.06973572075366974,92100,0.0007,0.24959884583950043,,
387.26,0.9880222119390965,92199,2253.6,0.002574308542534709,446,16537,7376000,-0.012645569629967213,92200,0.0007,0.5854505300521851,,
391.62,0.9842751808464527,92299,2267.39,-0.012178936041891575,446,16554,7384000,-0.034959111362695694,92300,0.0007,0.6719393730163574,,
395.33,0.9309540390968323,92399,2359.21,-0.00828005000948906,446,16572,7392000,-0.05692616105079651,92400,0.0007,1.699000597000122,,
388.42,0.9870774066075683,92499,2315.57,-0.11195933818817139,446,16589,7400000,-0.04308057203888893,92500,0.0007,0.7253981828689575,,
388.48,0.9782818742096424,92599,2336.66,0.004567831289023161,446,16607,7408000,-0.07053952664136887,92600,0.0007,0.9183158874511719,,
382.77,0.9589622691273689,92699,2306.77,-0.09958292543888092,446,16624,7416000,-0.10364864021539688,92700,0.0007,2.1962459087371826,,
377.99,0.9970202026888728,92799,2272.98,-0.00462518073618412,446,16641,7424000,-0.05108325555920601,92800,0.0007,0.1961810290813446,,
373.35,0.9853532146662474,92899,2235.91,0.019477766007184982,446,16658,7432000,-0.04085921868681908,92900,0.0007,0.6053379774093628,,
369.85,0.990568969398737,92999,2245.23,-0.03267334774136543,446,16675,7440000,-0.07488291710615158,93000,0.0007,0.6054777503013611,,
354.55,0.9905499648302794,93099,2209.88,-0.003365567419677973,446,16693,7448000,-0.03531176596879959,93100,0.0007,0.30158182978630066,,
357.48,0.9928446034900844,93199,2241.32,0.0005280066980049014,446,16710,7456000,-0.020989254117012024,93200,0.0007,0.23385167121887207,,
356.0,0.977860702201724,93299,2179.3,0.003697627456858754,446,16728,7464000,-0.04714105278253555,93300,0.0007,0.7678322792053223,,
350.14,0.9892509300261736,93399,2117.76,0.010518488474190235,446,16745,7472000,-0.058657776564359665,93400,0.0007,0.4178902804851532,,
357.51,0.9711978975683451,93499,2161.91,-0.026019472628831863,446,16762,7480000,-0.041893839836120605,93500,0.0007,0.9828546643257141,,
360.52,0.9583107456564903,93599,2181.93,-0.062143947929143906,446,16780,7488000,-0.07399939745664597,93600,0.0007,1.815450668334961,,
361.12,0.9468209967017174,93699,2171.46,-0.11942552775144577,446,16797,7496000,-0.0315292663872242,93700,0.0007,4.118442058563232,,
365.97,0.9933021580800414,93799,2141.46,-0.04255151003599167,446,16814,7504000,-0.03037756122648716,93800,0.0007,0.4562283158302307,,
365.34,0.9871934475377202,93899,2141.7,-0.0009942320175468922,446,16831,7512000,-0.026142839342355728,93900,0.0007,0.7742968201637268,,
,0.9870553314685822,93999,,0.011009232141077518,,,7520000,-0.0794060155749321,,0.0007,0.8025352358818054,314.2,1536.2
362.16,,,2160.1,,445,16861,7520000,,94000,,,,
372.2,0.9955906858667731,94099,2127.94,0.08505818992853165,446,16878,7528000,-0.028392041102051735,94100,0.0007,0.3356485366821289,,
376.5,0.9960979162715375,94199,2089.68,0.0036286083050072193,446,16895,7536000,-0.03199996426701546,94200,0.0007,0.2317882776260376,,
370.44,0.9922907301224768,94299,2068.01,-0.011386550031602383,446,16912,7544000,-0.049945514649152756,94300,0.0007,0.5166631937026978,,
377.83,0.990231255069375,94399,2069.58,0.057252347469329834,446,16929,7552000,-0.04723306745290756,94400,0.0007,0.5899518728256226,,
380.2,0.919786624610424,94499,2090.55,-0.08530493825674057,446,16946,7560000,-0.06286776810884476,94500,0.0007,4.158685207366943,,
382.52,0.9908303869888186,94599,2078.38,-0.058269012719392776,446,16964,7568000,-0.10349120944738388,94600,0.0007,0.7193352580070496,,
382.57,0.9668247699737549,94699,2092.32,-0.09926586598157883,446,16981,7576000,-0.06052812561392784,94700,0.0007,0.8456262946128845,,
380.04,0.9807216860353947,94799,2143.75,0.02625054493546486,446,16997,7584000,-0.07228459417819977,94800,0.0007,1.0645016431808472,,
385.55,0.9884329987689853,94899,2116.33,0.012343063950538635,446,17014,7592000,-0.07645789533853531,94900,0.0007,0.5973524451255798,,
384.96,0.9856845261529088,94999,2041.66,-0.015326673164963722,446,17032,7600000,-0.04271918162703514,95000,0.0007,0.6269039511680603,,
378.61,0.9241276681423187,95099,2023.26,-0.14588169753551483,446,17049,7608000,-0.06378475576639175,95100,0.0007,2.4349567890167236,,
388.45,0.9754630997776985,95199,2048.4,0.008232532069087029,446,17066,7616000,-0.09564977139234543,95200,0.0007,1.470150113105774,,
385.58,0.9190155044198036,95299,2051.18,0.08468637615442276,446,17083,7624000,-0.05754305049777031,95300,0.0007,3.8579297065734863,,
389.95,0.9916634457185864,95399,2124.34,-0.015724090859293938,446,17100,7632000,-0.02483983151614666,95400,0.0007,0.7061807513237,,
379.61,0.9980463958345354,95499,2139.07,0.0002538030967116356,446,17118,7640000,-0.04453733190894127,95500,0.0007,0.1788049042224884,,
381.86,0.9944149563089013,95599,2219.29,-0.04639841988682747,446,17135,7648000,-0.0648345947265625,95600,0.0007,0.555018424987793,,
377.09,0.9914109222590923,95699,2258.91,0.011070427484810352,446,17152,7656000,-0.06902908533811569,95700,0.0007,0.42787685990333557,,
386.31,0.9936981243081391,95799,2299.4,0.010748118162155151,446,17169,7664000,-0.03789728879928589,95800,0.0007,0.4073750972747803,,
381.85,0.9922446198761463,95899,2242.84,0.005045897327363491,446,17187,7672000,-0.02716151438653469,95900,0.0007,0.6151675581932068,,
,0.9844543468207121,95999,,-0.043630413711071014,,,7680000,-0.07083107531070709,,0.0007,0.7464409470558167,338.0,1953.4
379.8,,,2164.08,,446,17214,7680000,,96000,,,,
368.17,0.9731823336333036,96099,2067.99,0.0041782488115131855,446,17231,7688000,-0.050077278167009354,96100,0.0007,1.0248870849609375,,
375.29,0.9775087293237448,96199,2073.14,-0.01791943423449993,446,17248,7696000,-0.04545048624277115,96200,0.0007,0.5017690658569336,,
371.93,0.9685300551354885,96299,2062.59,0.006721210666000843,446,17266,7704000,-0.0823214203119278,96300,0.0007,1.6925655603408813,,
369.15,0.9734768848866224,96399,2054.33,0.03763125091791153,446,17282,7712000,-0.07462920248508453,96400,0.0007,0.45091983675956726,,
365.55,0.9976645200513303,96499,2029.7,0.0049531226977705956,446,17300,7720000,-0.042149823158979416,96500,0.0007,0.20211754739284515,,
354.8,0.9673045612871647,96599,2020.14,-0.2677069902420044,446,17318,7728000,-0.07443099468946457,96600,0.0007,1.632580041885376,,
358.03,0.9932872047647834,96699,2050.92,0.02005167119204998,446,17335,7736000,-0.07688470184803009,96700,0.0007,0.2608339488506317,,
353.97,0.9954229444265366,96799,2023.47,0.010483196005225182,446,17352,7744000,-0.04493987560272217,96800,0.0007,0.31629443168640137,,
354.32,0.9719409570097923,96899,1994.2,-0.07622335106134415,446,17370,7752000,-0.05952782183885574,96900,0.0007,1.9881412982940674,,
365.88,0.9736474994570017,96999,2045.62,-0.046317022293806076,446,17387,7760000,-0.09214276820421219,97000,0.0007,0.9572872519493103,,
368.78,0.9939185231924057,97099,2060.77,0.002236418891698122,446,17404,7768000,-0.07975480705499649,97100,0.0007,0.47676563262939453,,
370.2,0.9840303231030703,97199,2096.19,-0.01801956258714199,446,17421,7776000,-0.030362773686647415,97200,0.0007,1.1023683547973633,,
375.16,0.9679088592529297,97299,2132.23,0.02310836873948574,446,17439,7784000,-0.062096841633319855,97300,0.0007,1.3224519491195679,,
381.43,0.9789362400770187,97399,2187.33,-0.02263393998146057,446,17457,7792000,-0.09258046001195908,97400,0.0007,1.4122066497802734,,
391.15,0.97213239595294,97499,2194.39,-0.26408419013023376,446,17474,7800000,-0.06441652029752731,97500,0.0007,1.833353042602539,,
386.77,0.975400198251009,97599,2173.67,-0.22909963130950928,446,17491,7808000,-0.05539378151297569,97600,0.0007,1.9825435876846313,,
386.44,0.9877760084345937,97699,2143.07,0.001318208291195333,446,17508,7816000,-0.05895368009805679,97700,0.0007,0.4226285517215729,,
394.17,0.9890155205503106,97799,2221.48,-0.07088379561901093,446,17525,7824000,-0.05694497749209404,97800,0.0007,0.7839145064353943,,
396.58,0.9981848802417517,97899,2229.9,0.004205853678286076,446,17543,7832000,-0.08391658216714859,97900,0.0007,0.19892507791519165,,
,0.9602095261216164,97999,,-0.10802661627531052,,,7840000,-0.08072096854448318,,0.0007,1.8394981622695923,419.2,2199.0
399.31,,,2229.06,,446,17571,7840000,,98000,,,,
389.63,0.9815955217927694,98099,2186.19,-0.018983464688062668,446,17589,7848000,-0.08514737337827682,98100,0.0007,0.8930622935295105,,
390.32,0.917025089263916,98199,2216.23,-0.2879538834095001,446,17606,7856000,-0.054787613451480865,98200,0.0007,3.351562261581421,,
391.18,0.986069374717772,98299,2274.69,-0.05743422731757164,446,17623,7864000,-0.0660325214266777,98300,0.0007,0.5499545335769653,,
380.43,0.9862359212711453,98399,2208.33,0.004259864799678326,446,17640,7872000,-0.0602123849093914,98400,0.0007,0.8749047517776489,,
380.2,0.9966754182241857,98499,2153.0,-0.024128494784235954,446,17657,7880000,-0.0428127758204937,98500,0.0007,0.2819880247116089,,
376.85,0.9968099961988628,98599,2141.41,0.005585154518485069,446,17675,7888000,-0.059026140719652176,98600,0.0007,0.2644232213497162,,
389.3,0.887759618461132,98699,2204.24,-0.017907962203025818,446,17692,7896000,-0.05622999742627144,98700,0.0007,7.634411811828613,,
384.09,0.9552290439605713,98799,2152.86,-0.056246668100357056,446,17709,7904000,-0.060285020619630814,98800,0.0007,2.358060121536255,,
378.45,0.9904319392517209,98899,2122.13,-0.14859215915203094,446,17726,7912000,-0.07980697602033615,98900,0.0007,0.6674530506134033,,
380.52,0.9918349692597985,98999,2120.13,0.03668006509542465,446,17744,7920000,-0.030693519860506058,99000,0.0007,0.4489695131778717,,
385.31,0.9226295948028564,99099,2151.61,-0.2698918581008911,446,17761,7928000,-0.053778715431690216,99100,0.0007,3.436774492263794,,
387.67,0.9922637678682804,99199,2181.95,0.0013266081223264337,446,17778,7936000,-0.02936610020697117,99200,0.0007,0.4767697751522064,,
389.83,0.9788686092942953,99299,2206.22,-0.006125528831034899,446,17796,7944000,-0.08806820213794708,99300,0.0007,1.514954686164856,,
374.58,0.9893413670361042,99399,2172.49,0.13052432239055634,446,17813,7952000,-0.026686495169997215,99400,0.0007,0.7357141375541687,,
384.15,0.9804709609597921,99499,2249.89,-0.0944279208779335,446,17830,7960000,-0.06180459260940552,99500,0.0007,1.1167612075805664,,
380.73,0.9944571037776768,99599,2288.3,0.010189950466156006,446,17848,7968000,-0.0607890747487545,99600,0.0007,0.365657776594162,,
383.75,0.976558169350028,99699,2321.68,-0.06827344000339508,446,17865,7976000,-0.056861162185668945,99700,0.0007,1.476861834526062,,
389.69,0.9904469214379787,99799,2303.07,-0.0006574012222699821,446,17882,7984000,-0.07172880321741104,99800,0.0007,0.39806297421455383,,
385.09,0.9932247223332524,99899,2308.25,-0.009035210125148296,446,17899,7992000,-0.058407973498106,99900,0.0007,0.34012269973754883,,
,0.9883261499926448,99999,,0.00131831259932369,,,8000000,-0.024964917451143265,,0.0007,0.5795668959617615,356.2,2416.6
383.16,,,2310.45,,446,17934,8000000,,100000,,,,
383.81,0.7479583919048309,100099,2304.27,-0.20192480087280273,446,17951,8008000,-0.09612442553043365,100100,0.0007,4.003678798675537,,
385.87,0.9959966791793704,100199,2308.47,0.008005637675523758,446,17969,8016000,-0.04324157163500786,100200,0.0007,0.27785181999206543,,
