time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
8128000,101600,876,9274,0.00014319867477752268,183.15,0.0007,101599,0.10209260135889053,842.56,0.9863284742459655,-0.39831799268722534,,
8136000,101700,876,9282,-0.09577640146017075,184.56,0.0007,101699,0.12092399597167969,850.88,0.9884355738759041,-0.4050891101360321,,
8144000,101800,876,9291,-0.09210188686847687,186.71,0.0007,101799,0.5655932426452637,845.37,0.9357730746269226,-0.27382493019104004,,
8152000,101900,876,9300,-0.030265284702181816,188.75,0.0007,101899,0.4152812063694,854.3,0.9130993038415909,-0.17288242280483246,,
8160000,,,,0.03645346686244011,,0.0007,101999,0.09512478858232498,,0.9917558077722788,-0.23757724463939667,232.2,1264.2
8160000,102000,875,9319,,192.14,,,,851.77,,,,
8168000,102100,875,9328,0.013951542787253857,190.3,0.0007,102099,0.0697016641497612,850.67,0.9904659017920494,-0.12781119346618652,,
8176000,102200,875,9336,0.0071992152370512486,191.08,0.0007,102199,0.19442874193191528,880.43,0.9475689940154552,-0.05170152708888054,,
8184000,102300,875,9344,0.1321869194507599,187.89,0.0007,102299,0.673805832862854,877.75,0.9441493414342403,-0.4093499183654785,,
8192000,102400,875,9353,-0.08586538583040237,186.95,0.0007,102399,1.5836387872695923,878.92,0.8554149717092514,-0.22429029643535614,,
8200000,102500,875,9361,0.013528293929994106,182.0,0.0007,102499,0.8620519638061523,883.56,0.9048206135630608,-0.49541568756103516,,
8208000,102600,875,9370,0.01101825013756752,181.9,0.0007,102599,0.12674963474273682,863.74,0.9827362466603518,-0.2320760041475296,,
8216000,102700,876,9378,0.022733956575393677,187.42,0.0007,102699,1.118289828300476,881.02,0.8382532298564911,-0.24084439873695374,,
8224000,102800,876,9386,-0.005142902955412865,184.78,0.0007,102799,3.9411160945892334,869.16,0.5839120447635651,-0.3264938294887543,,
8232000,102900,876,9395,0.00810858141630888,184.98,0.0007,102899,0.19709627330303192,873.92,0.969252547249198,-0.12731340527534485,,
8240000,103000,876,9403,0.030916733667254448,183.71,0.0007,102999,0.7150336503982544,874.31,0.9082018211483955,-0.15530936419963837,,
8248000,103100,876,9411,0.04508773237466812,184.32,0.0007,103099,0.11835142225027084,902.22,0.9827898591756821,-0.16205017268657684,,
8256000,103200,876,9420,-0.08499764651060104,182.46,0.0007,103199,4.232976913452148,872.85,0.5609843730926514,-0.49547281861305237,,
8264000,103300,876,9428,-0.03827771544456482,180.09,0.0007,103299,1.3007904291152954,851.45,0.8506732434034348,-0.1106380745768547,,
8272000,103400,876,9436,0.027817998081445694,180.41,0.0007,103399,0.5623470544815063,849.46,0.944248303771019,-0.0475911907851696,,
8280000,103500,876,9445,-0.026075083762407303,179.83,0.0007,103499,0.10228898376226425,847.65,0.9847078230232,-0.1448451727628708,,
8288000,103600,876,9453,0.004448935855180025,186.76,0.0007,103599,0.13567672669887543,879.05,0.9786304906010628,-0.22552333772182465,,
8296000,103700,876,9461,-0.019133472815155983,187.33,0.0007,103699,0.3654457628726959,886.32,0.934149481356144,-0.39580056071281433,,
8304000,103800,876,9469,-0.0019000426400452852,186.91,0.0007,103799,0.13648967444896698,886.46,0.9726430363953114,-0.21366563439369202,,
8312000,103900,876,9478,-0.3031640350818634,185.46,0.0007,103899,0.39000073075294495,868.33,0.9611041322350502,-0.5219293832778931,,
8320000,,,,0.044098641723394394,,0.0007,103999,0.4372999370098114,,0.92340537160635,-0.27918457984924316,227.2,1080.2
8320000,104000,875,9500,,182.47,,,,857.99,,,,
8328000,104100,875,9509,0.10197138041257858,182.81,0.0007,104099,0.22818532586097717,838.0,0.9687877558171749,-0.2563192844390869,,
8336000,104200,875,9517,-0.017233680933713913,185.0,0.0007,104199,0.24601303040981293,854.45,0.9752511605620384,-0.18366236984729767,,
8344000,104300,875,9525,0.0016145010013133287,183.34,0.0007,104299,0.15488846600055695,851.45,0.9846794055774808,-0.130440354347229,,
8352000,104400,875,9534,0.01012345589697361,183.01,0.0007,104399,0.09295473247766495,855.62,0.9746335130184889,-0.1077125072479248,,
8360000,104500,876,9542,-0.022872429341077805,184.63,0.0007,104499,0.09258826076984406,871.79,0.9942981158383191,-0.2892221510410309,,
8368000,104600,876,9550,0.030908137559890747,184.63,0.0007,104599,0.6433426141738892,874.94,0.9212982952594757,-0.2621522545814514,,
8376000,104700,876,9558,-0.007608781103044748,188.53,0.0007,104699,0.04507017880678177,883.5,0.9948923769406974,-0.059405773878097534,,
8384000,104800,876,9567,-0.017605343833565712,186.17,0.0007,104799,0.09251417964696884,876.05,0.9900712231174111,-0.4068370461463928,,
8392000,104900,876,9575,0.03400260955095291,188.12,0.0007,104899,0.12808938324451447,914.84,0.98222716152668,-0.20330412685871124,,
8400000,105000,876,9583,-0.0029114556964486837,187.64,0.0007,104999,0.09197375923395157,924.14,0.9891079962253571,-0.152719184756279,,
8408000,105100,876,9591,-0.008007357828319073,193.13,0.0007,105099,1.0193322896957397,956.38,0.8501016497612,-0.1615373194217682,,
8416000,105200,876,9600,-0.004397514741867781,197.1,0.0007,105199,1.1685459613800049,979.09,0.8762781098484993,-0.11110009998083115,,
8424000,105300,876,9608,-0.09182548522949219,194.59,0.0007,105299,0.5270357728004456,965.91,0.9253587499260902,-0.33235836029052734,,
8432000,105400,876,9616,0.046133898198604584,196.96,0.0007,105399,2.572192907333374,975.35,0.47762852907180786,-0.30783405900001526,,
8440000,105500,876,9624,-0.04660136252641678,199.53,0.0007,105499,0.14908602833747864,967.11,0.9596600793302059,-0.10095584392547607,,
8448000,105600,876,9633,0.1904897540807724,198.75,0.0007,105599,0.8561291694641113,952.04,0.8472905457019806,-0.2053566724061966,,
8456000,105700,877,9641,0.07135060429573059,196.48,0.0007,105699,1.2482925653457642,914.28,0.7513410151004791,-0.36345088481903076,,
8464000,105800,877,9649,0.01362949050962925,192.93,0.0007,105799,0.07976804673671722,894.09,0.9877198487520218,-0.27275019884109497,,
8472000,105900,877,9657,0.011896902695298195,192.59,0.0007,105899,0.10023058950901031,894.61,0.985872620716691,-0.13400909304618835,,
8480000,,,,0.012518192641437054,,0.0007,105999,0.11060772091150284,,0.9868011688813567,-0.14099426567554474,197.0,1466.4
8480000,106000,876,9678,,194.09,,,,886.14,,,,
8488000,106100,876,9686,0.0007134609040804207,193.07,0.0007,106099,0.42888766527175903,889.93,0.9564169533550739,-0.17825213074684143,,
8496000,106200,876,9694,-0.02185865305364132,189.77,0.0007,106199,0.06708068400621414,888.55,0.9907318959012628,-0.17253775894641876,,
8504000,106300,876,9702,-0.0028004166670143604,186.95,0.0007,106299,0.16481783986091614,871.51,0.986269248649478,-0.04670857638120651,,
8512000,106400,876,9710,-0.03153889998793602,189.73,0.0007,106399,0.4582187831401825,899.28,0.9442617744207382,-0.1866387575864792,,
8520000,106500,876,9719,-0.005222948733717203,183.43,0.0007,106499,0.6117383241653442,880.42,0.8959589600563049,-0.08115046471357346,,
8528000,106600,876,9727,0.04016910865902901,181.31,0.0007,106599,0.21777129173278809,869.99,0.9684735164046288,-0.2618478238582611,,
8536000,106700,876,9735,-0.05317645147442818,181.61,0.0007,106699,0.13380351662635803,865.95,0.9879023730754852,-0.47291499376296997,,
8544000,106800,876,9743,0.02674468234181404,182.85,0.0007,106799,1.109621286392212,883.5,0.8078482151031494,-0.31039807200431824,,
8552000,106900,876,9751,-0.002542021917179227,186.41,0.0007,106899,0.3542839586734772,909.9,0.9489690251648426,-0.3570449650287628,,
8560000,107000,877,9760,0.029183730483055115,185.72,0.0007,106999,0.14460185170173645,907.48,0.972973819822073,-0.40039634704589844,,
8568000,107100,877,9768,0.01028166338801384,181.35,0.0007,107099,0.11881853640079498,890.35,0.9868041584268212,-0.08705291152000427,,
8576000,107200,877,9776,0.141449972987175,184.63,0.0007,107199,0.8983384966850281,890.47,0.854482039809227,-0.11290492117404938,,
8584000,107300,877,9784,0.011722295545041561,184.31,0.0007,107299,0.8481938242912292,856.16,0.9177659004926682,-0.05600842460989952,,
8592000,107400,877,9793,0.02310006693005562,185.1,0.0007,107399,0.130501851439476,834.63,0.9625521935522556,-0.7315744757652283,,
8600000,107500,877,9801,-0.17604075372219086,186.63,0.0007,107499,2.434248924255371,848.03,0.7208414971828461,-0.15075403451919556,,
8608000,107600,877,9809,-0.00374448555521667,187.35,0.0007,107599,0.7559369206428528,849.91,0.9351460710167885,-0.19802190363407135,,
8616000,107700,877,9817,0.02573823370039463,190.18,0.0007,107699,0.30518966913223267,876.95,0.9741913806647062,-0.33631154894828796,,
8624000,107800,877,9826,-0.011472535319626331,193.21,0.0007,107799,0.2342098206281662,900.78,0.9785138294100761,-0.27409452199935913,,
8632000,107900,877,9834,0.012912421487271786,192.48,0.0007,107899,0.10179378092288971,892.09,0.9912970010191202,-0.3371827304363251,,
8640000,,,,-0.011032943613827229,,0.0007,107999,0.1250040978193283,,0.9848228003829718,-0.23322699964046478,188.8,1196.0
8640000,108000,876,9852,,192.88,,,,893.22,,,,
8648000,108100,877,9860,0.004952050745487213,191.23,0.0007,108099,0.05786127969622612,874.93,0.9940264485776424,-0.2935151755809784,,
8656000,108200,877,9869,0.010019436478614807,198.69,0.0007,108199,0.15602277219295502,913.38,0.9795697424560785,-0.15784786641597748,,
8664000,108300,877,9877,0.12832681834697723,198.19,0.0007,108299,1.2846429347991943,914.22,0.8496787995100021,-0.16495750844478607,,
8672000,108400,877,9885,-0.006087896414101124,199.92,0.0007,108399,0.47069549560546875,930.18,0.9445466212928295,-0.11476589739322662,,
8680000,108500,877,9893,-0.005112129263579845,198.65,0.0007,108499,0.047201722860336304,920.63,0.9921912718564272,-0.22238636016845703,,
8688000,108600,877,9902,-0.04271915182471275,199.15,0.0007,108599,0.2698306441307068,935.77,0.9596730954945087,-0.2764005661010742,,
8696000,108700,877,9910,-0.022196216508746147,201.82,0.0007,108699,0.1699538677930832,927.86,0.9860068960115314,-0.07235828042030334,,
8704000,108800,877,9918,-0.025217685848474503,206.05,0.0007,108799,0.4118674397468567,948.99,0.9298019483685493,-0.2588385045528412,,
8712000,108900,877,9926,-0.057577040046453476,203.38,0.0007,108899,0.9352704882621765,932.02,0.911082811653614,-0.10169253498315811,,
8720000,109000,877,9935,0.003605292411521077,201.28,0.0007,108999,0.06518629193305969,898.43,0.9948332472704351,-0.27002447843551636,,
8728000,109100,877,9943,-0.02309121936559677,200.33,0.0007,109099,0.08920323848724365,894.98,0.9868490900844336,-0.3839462995529175,,
8736000,109200,877,9951,-0.0030499277636408806,199.57,0.0007,109199,0.1811719536781311,911.19,0.9779307339340448,-0.33842864632606506,,
8744000,109300,877,9960,-0.062410444021224976,197.44,0.0007,109299,0.44544705748558044,892.66,0.903911791741848,-0.2988276779651642,,
8752000,109400,877,9968,0.05803244188427925,198.07,0.0007,109399,0.1696898192167282,886.5,0.9842237252742052,-0.31491217017173767,,
8760000,109500,878,9977,-0.8193292617797852,200.35,0.0007,109499,4.544643878936768,915.86,0.6189390122890472,-0.2678193747997284,,
8768000,109600,878,9985,-0.010101648047566414,199.47,0.0007,109599,1.6167747974395752,897.62,0.7831492573022842,-0.3991259038448334,,
8776000,109700,878,9993,-0.05251779034733772,195.75,0.0007,109699,0.10711609572172165,875.36,0.9821568932384253,-0.27433887124061584,,
8784000,109800,878,10001,0.009614313952624798,195.87,0.0007,109799,0.05156759172677994,895.67,0.996815760852769,-0.3688790202140808,,
8792000,109900,878,10010,-0.009745693765580654,195.4,0.0007,109899,0.1661822646856308,903.51,0.9761325083673,-0.2211662381887436,,
8800000,,,,0.010766173712909222,,0.0007,109999,0.10869257897138596,,0.9878017194569111,-0.15379157662391663,219.0,1519.0
8800000,110000,876,10042,,196.0,,,,890.6,,,,
8808000,110100,876,10050,-0.028575623407959938,196.16,0.0007,110099,0.1622680127620697,898.7,0.9795767646282911,-0.12738250195980072,,
8816000,110200,876,10058,0.01174888014793396,193.39,0.0007,110199,0.0738009437918663,888.86,0.9855467043817043,-0.24496741592884064,,
8824000,110300,876,10066,-0.25541451573371887,192.56,0.0007,110299,0.7991105318069458,864.8,0.9424028880894184,-0.33911803364753723,,
8832000,110400,876,10075,-0.057770024985075,194.39,0.0007,110399,0.27455878257751465,869.47,0.9802191164344549,-0.11593222618103027,,
8840000,110500,876,10083,-0.014652813784778118,194.31,0.0007,110499,0.12758305668830872,865.6,0.9814504384994507,-0.11306873708963394,,
8848000,110600,876,10091,-0.011946960352361202,192.45,0.0007,110599,0.05068005248904228,866.6,0.9943050048314035,-0.16582083702087402,,
8856000,110700,876,10100,-0.07943867146968842,195.31,0.0007,110699,0.8301491737365723,887.63,0.9455633796751499,-0.19335930049419403,,
8864000,110800,876,10108,-0.008180218748748302,201.84,0.0007,110799,0.15864680707454681,914.46,0.987057008780539,-0.1895264983177185,,
8872000,110900,876,10116,-0.02476568892598152,202.36,0.0007,110899,0.15264682471752167,904.03,0.9841178134083748,-0.3234948217868805,,
8880000,111000,877,10124,0.13867096602916718,198.08,0.0007,110999,0.7863430976867676,883.19,0.8463380038738251,-0.4525463283061981,,
8888000,111100,877,10133,-0.017910780385136604,194.31,0.0007,111099,1.7014191150665283,875.4,0.8921995013952255,-0.24370698630809784,,
8896000,111200,877,10141,0.13211604952812195,196.95,0.0007,111199,4.332299709320068,874.18,0.5520098805427551,-0.2175673544406891,,
8904000,111300,877,10149,-0.22704580426216125,198.38,0.0007,111299,0.2864607274532318,862.76,0.9574126824736595,-0.21159155666828156,,
8912000,111400,877,10157,0.03501192480325699,200.64,0.0007,111399,0.44392165541648865,872.01,0.9607768282294273,-0.09753375500440598,,
8920000,111500,877,10166,-0.006455894093960524,200.3,0.0007,111499,0.04125840589404106,874.71,0.9967605981510133,-0.21609802544116974,,
8928000,111600,877,10174,0.06729136407375336,203.37,0.0007,111599,0.16560520231723785,862.37,0.9829974137246609,-0.3128040134906769,,
8936000,111700,877,10182,0.042051542550325394,205.22,0.0007,111699,1.396203875541687,874.21,0.8331552594900131,-0.07762976735830307,,
8944000,111800,877,10190,0.01740865781903267,204.9,0.0007,111799,0.052953314036130905,866.21,0.9948236662894487,-0.38300639390945435,,
8952000,111900,877,10199,0.023914355784654617,204.73,0.0007,111899,0.2515908479690552,861.14,0.96966303139925,-0.3142937123775482,,
8960000,,,,-0.08193355053663254,,0.0007,111999,0.32372722029685974,,0.9650988541543484,-0.16057637333869934,221.8,1348.0
8960000,112000,876,10227,,204.8,,,,873.18,,,,
8968000,112100,876,10235,-0.05701949819922447,205.71,0.0007,112099,0.09408771246671677,881.78,0.9903871482238173,-0.4304962158203125,,
8976000,112200,876,10243,-0.09663431346416473,205.23,0.0007,112199,0.13790945708751678,906.2,0.9830795060843229,-0.3690052628517151,,
8984000,112300,876,10252,0.0003533199487719685,205.57,0.0007,112299,0.1508684605360031,912.71,0.9880469441413879,-0.3258565366268158,,
8992000,112400,876,10260,0.009531741961836815,207.33,0.0007,112399,0.09175118058919907,924.49,0.9861545385792851,-0.25622543692588806,,
9000000,112500,876,10268,0.06409522891044617,204.77,0.0007,112499,2.578584909439087,928.45,0.6179369986057281,-0.21534863114356995,,
9008000,112600,876,10277,-0.0005367528647184372,203.38,0.0007,112599,0.11259432137012482,905.93,0.9834194164723158,-0.1697135716676712,,
9016000,112700,876,10285,-0.019204912707209587,199.43,0.0007,112699,0.21932268142700195,897.68,0.9777755066752434,-0.1624925136566162,,
9024000,112800,876,10294,-0.031162289902567863,197.21,0.0007,112799,0.186134934425354,871.91,0.978169422596693,-0.5187473297119141,,
9032000,112900,876,10302,0.09360676258802414,195.1,0.0007,112899,0.43674707412719727,862.34,0.933898463845253,-0.174159973859787,,
9040000,113000,876,10310,0.045910079032182693,192.55,0.0007,112999,1.1568492650985718,826.38,0.8122031539678574,-0.3631657063961029,,
9048000,113100,876,10319,0.016962360590696335,194.28,0.0007,113099,0.2514243423938751,820.58,0.9421810247004032,-0.14789438247680664,,
9056000,113200,876,10327,-0.04468050226569176,194.4,0.0007,113199,0.20781517028808594,820.16,0.9685349091887474,-0.19250798225402832,,
9064000,113300,876,10335,-0.01134974230080843,193.79,0.0007,113299,0.21526554226875305,802.82,0.9723048787564039,-0.147801011800766,,
9072000,113400,877,10344,0.014331995509564877,193.26,0.0007,113399,0.4834319055080414,798.68,0.9465937353670597,-0.48607388138771057,,
9080000,113500,877,10352,-0.026820797473192215,192.64,0.0007,113499,0.10373947769403458,809.61,0.9928131736814976,-0.20242872834205627,,
9088000,113600,877,10360,0.006367492955178022,194.05,0.0007,113599,0.19013844430446625,821.29,0.9695203881710768,-0.12654773890972137,,
9096000,113700,877,10369,-0.04771505668759346,195.48,0.0007,113699,0.24309663474559784,833.87,0.9671919420361519,-0.3109838664531708,,
9104000,113800,877,10377,-0.06099743768572807,193.98,0.0007,113799,0.12367724627256393,843.46,0.9799789488315582,-0.22746749222278595,,
9112000,113900,877,10386,0.01375429518520832,194.12,0.0007,113899,0.05467146635055542,856.57,0.9964736083056778,-0.21222639083862305,,
9120000,,,,0.00337228924036026,,0.0007,113999,0.22750504314899445,,0.9779392089694738,-0.302761048078537,193.2,1095.0
9120000,114000,875,10411,,197.14,,,,888.04,,,,
9128000,114100,875,10420,-0.04708085209131241,199.39,0.0007,114099,1.1271532773971558,905.6,0.786680281162262,-0.2020702362060547,,
9136000,114200,876,10428,0.005756798665970564,199.11,0.0007,114199,0.09447816759347916,916.13,0.9922263054177165,-0.016027940437197685,,
9144000,114300,876,10436,-0.17018596827983856,203.42,0.0007,114299,1.8096967935562134,923.85,0.8771269246935844,-0.2815465033054352,,
9152000,114400,876,10445,0.03531692177057266,203.72,0.0007,114399,1.3748258352279663,941.96,0.7859592437744141,-0.5764815807342529,,
9160000,114500,876,10453,-0.0851392149925232,203.4,0.0007,114499,4.031470775604248,917.66,0.5604396164417267,-0.1378793567419052,,
9168000,114600,876,10461,-0.06630022078752518,204.08,0.0007,114599,0.21244879066944122,909.71,0.9749197494238615,-0.3114947974681854,,
9176000,114700,876,10469,0.03658973425626755,208.29,0.0007,114699,0.3282511234283447,922.29,0.9548724740743637,-0.124228335916996,,
9184000,114800,876,10478,0.011006220243871212,208.42,0.0007,114799,0.1459798663854599,913.85,0.9680609293282032,-0.09948530048131943,,
9192000,114900,876,10486,-0.00693495525047183,208.71,0.0007,114899,0.11318130791187286,929.78,0.9901357721537352,-0.22361519932746887,,
9200000,115000,876,10494,0.01330926176160574,209.1,0.0007,114999,0.08982207626104355,936.76,0.9900974296033382,-0.27335575222969055,,
9208000,115100,876,10503,0.011792070232331753,205.67,0.0007,115099,0.7942822575569153,917.08,0.9399144724011421,-0.21629920601844788,,
9216000,115200,876,10511,-0.032651592046022415,204.64,0.0007,115199,0.14929354190826416,898.66,0.9886930445209146,-0.2929552495479584,,
9224000,115300,876,10519,0.0019099385244771838,202.71,0.0007,115299,0.044417478144168854,887.5,0.9962164307944477,-0.34589478373527527,,
9232000,115400,876,10528,-0.004225920420140028,201.68,0.0007,115399,0.12206411361694336,882.74,0.981624361127615,-0.07342103868722916,,
9240000,115500,876,10536,-0.03311452642083168,202.66,0.0007,115499,1.1392749547958374,891.42,0.8563444018363953,-0.1855851411819458,,
9248000,115600,877,10544,-0.005500838626176119,203.08,0.0007,115599,0.8127971887588501,905.53,0.903446838259697,-0.10845048725605011,,
9256000,115700,877,10552,0.016578543931245804,205.55,0.0007,115699,0.08374128490686417,940.95,0.9896798646077514,-0.21364866197109222,,
9264000,115800,877,10561,-0.10750394314527512,203.17,0.0007,115799,0.31194695830345154,954.17,0.9720818810164928,-0.14800207316875458,,
9272000,115900,877,10569,-0.10438084602355957,203.11,0.0007,115899,1.8922382593154907,962.03,0.5943905711174011,-0.3527968227863312,,
9280000,,,,0.00664922222495079,,0.0007,115999,0.12399759143590927,,0.9891877910122275,-0.030199816450476646,221.0,1761.0
9280000,116000,875,10601,,202.04,,,,958.78,,,,
9288000,116100,875,10609,-0.006050589960068464,205.92,0.0007,116099,0.415592759847641,983.05,0.9116165414452553,-0.11590719223022461,,
9296000,116200,875,10617,0.0054944665171206,206.85,0.0007,116199,0.15059153735637665,990.08,0.9855295047163963,-0.26455727219581604,,
9304000,116300,875,10625,-0.012110929936170578,208.95,0.0007,116299,4.0812668800354,980.48,0.6934694945812225,-0.16205935180187225,,
9312000,116400,875,10634,-0.02434232085943222,210.51,0.0007,116399,0.17061179876327515,993.9,0.9850936559960246,-0.22683043777942657,,
9320000,116500,875,10642,0.03129252418875694,210.15,0.0007,116499,0.12213943153619766,1013.85,0.9899021238088608,-0.20251035690307617,,
9328000,116600,875,10650,0.018491676077246666,213.32,0.0007,116599,1.5822217464447021,1042.57,0.9066035822033882,-0.17017537355422974,,
9336000,116700,875,10659,0.009066920727491379,211.44,0.0007,116699,0.07566903531551361,1032.11,0.9939721086993814,-0.09040739387273788,,
9344000,116800,875,10667,-0.013533844612538815,212.16,0.0007,116799,0.10479553043842316,1033.37,0.9927435861900449,-0.2639557421207428,,
9352000,116900,875,10676,0.06122145056724548,208.04,0.0007,116899,0.3810670077800751,1011.76,0.9625764265656471,-0.19151359796524048,,
9360000,117000,876,10684,-0.10268198698759079,211.97,0.0007,116999,2.674083709716797,1010.27,0.761650875210762,-0.2305554449558258,,
9368000,117100,876,10692,-0.02793816104531288,208.78,0.0007,117099,0.25076594948768616,995.84,0.9772670734673738,-0.05598859861493111,,
9376000,117200,876,10700,0.03747396543622017,210.81,0.0007,117199,0.20981155335903168,1004.9,0.9817624147981405,-0.37359651923179626,,
9384000,117300,876,10709,-0.24948592483997345,212.41,0.0007,117299,1.6000607013702393,986.84,0.8120457679033279,-0.17751677334308624,,
9392000,117400,876,10718,0.06111752614378929,208.31,0.0007,117399,0.23247742652893066,961.87,0.9693204965442419,-0.2574574947357178,,
9400000,117500,876,10726,0.0547822006046772,205.66,0.0007,117499,0.18209712207317352,939.06,0.9634440504014492,-0.16159667074680328,,
9408000,117600,876,10734,-0.05718586593866348,207.48,0.0007,117599,0.4420626759529114,925.14,0.9651656486093998,-0.35689622163772583,,
9416000,117700,876,10743,-0.05178393796086311,208.34,0.0007,117699,2.030829429626465,928.76,0.510989248752594,-0.11005983501672745,,
9424000,117800,876,10751,0.014726512134075165,211.12,0.0007,117799,0.06276410818099976,897.95,0.9939356665126979,-0.4142288267612457,,
9432000,117900,876,10759,0.023812824860215187,209.94,0.0007,117899,0.17056135833263397,896.1,0.9766610190272331,-0.08163516968488693,,
9440000,,,,-0.018168186768889427,,0.0007,117999,0.06440769881010056,,0.9932847172021866,-0.25005489587783813,185.6,736.4
9440000,118000,876,10773,,214.96,,,,914.49,,,,
9448000,118100,876,10781,0.029469234868884087,204.86,0.0007,118099,0.15485481917858124,881.29,0.9785130936652422,-0.2681046426296234,,
9456000,118200,876,10790,0.2541485130786896,205.15,0.0007,118199,0.9035825729370117,888.36,0.8331676870584488,-0.20187294483184814,,
9464000,118300,876,10798,0.03404981642961502,198.63,0.0007,118299,0.21292762458324432,858.71,0.9736396446824074,-0.2561506927013397,,
9472000,118400,876,10807,0.01089347805827856,195.56,0.0007,118399,0.09926154464483261,849.92,0.986623253673315,-0.09470053017139435,,
9480000,118500,876,10815,0.002595246070995927,200.17,0.0007,118499,0.15003548562526703,869.23,0.976466465741396,-0.034377869218587875,,
9488000,118600,876,10823,0.010516802780330181,203.01,0.0007,118599,0.13908064365386963,906.69,0.9832775760442019,-0.5559699535369873,,
9496000,118700,876,10832,0.004620497580617666,201.44,0.0007,118699,0.12911048531532288,897.38,0.9798354171216488,-0.16867612302303314,,
9504000,118800,876,10840,0.003033632878214121,198.86,0.0007,118799,0.07525964081287384,893.07,0.9759994633495808,-0.04585505649447441,,
9512000,118900,876,10849,-0.037368178367614746,195.92,0.0007,118899,0.153722882270813,894.32,0.9830854870378971,-0.23469148576259613,,
9520000,119000,876,10857,-0.1618085354566574,196.2,0.0007,118999,2.1557204723358154,912.89,0.7490378618240356,-0.22074905037879944,,
9528000,119100,876,10865,-0.009196244180202484,197.76,0.0007,119099,0.07863742113113403,948.6,0.9938330566510558,-0.025486385449767113,,
9536000,119200,876,10874,0.008001272566616535,194.7,0.0007,119199,0.10270190238952637,934.36,0.9924101480282843,-0.20139923691749573,,
9544000,119300,877,10882,0.0068018026649951935,203.31,0.0007,119299,0.17392759025096893,969.75,0.9658962301909924,-0.2736063599586487,,
9552000,119400,877,10890,0.03477931767702103,207.23,0.0007,119399,0.9706619381904602,1004.48,0.9296603798866272,-0.19512055814266205,,
9560000,119500,877,10899,0.02711382508277893,209.87,0.0007,119499,0.8957061171531677,996.95,0.8367807567119598,-0.2964407503604889,,
9568000,119600,877,10907,0.021380161866545677,207.2,0.0007,119599,0.8369075655937195,977.94,0.8791587352752686,-0.23394723236560822,,
9576000,119700,877,10915,-0.09285905212163925,199.58,0.0007,119699,0.6442065238952637,931.56,0.8944516777992249,-0.4230566918849945,,
9584000,119800,877,10924,0.07500804960727692,199.98,0.0007,119799,0.8696187138557434,916.98,0.9262755811214447,-0.13524413108825684,,
9592000,119900,877,10932,-0.0286590363830328,201.41,0.0007,119899,0.2436334192752838,901.84,0.9806929603219032,-0.36459118127822876,,
9600000,,,,-0.006710262503474951,,0.0007,119999,0.133941650390625,,0.9913389151915908,-0.101776622235775,235.4,1524.0
9600000,120000,875,10958,,199.32,,,,896.79,,,,
9608000,120100,876,10967,-0.044974785298109055,198.39,0.0007,120099,0.0780821368098259,883.03,0.9941884404979646,-0.31941497325897217,,
9616000,120200,876,10975,0.004734742920845747,197.6,0.0007,120199,0.13297970592975616,867.11,0.9901878889650106,-0.1299670934677124,,
9624000,120300,876,10983,-0.038211267441511154,200.22,0.0007,120299,0.2674349248409271,869.78,0.966950174421072,-0.2638016939163208,,
9632000,120400,876,10991,-0.0035861439537256956,199.59,0.0007,120399,0.17554378509521484,874.98,0.9806553423404694,-0.12017957121133804,,
9640000,120500,876,11000,-0.0025075171142816544,198.57,0.0007,120499,0.0392361544072628,853.96,0.9933029375970364,-0.13619662821292877,,
9648000,120600,876,11008,0.0049372180365026,197.56,0.0007,120599,0.1272483915090561,877.52,0.9883786784484982,-0.07296955585479736,,
9656000,120700,876,11016,-0.02118801511824131,202.09,0.0007,120699,0.35977888107299805,899.95,0.9720297865569592,-0.2624985873699188,,
9664000,120800,876,11024,0.045542892068624496,208.58,0.0007,120799,0.3755989074707031,945.79,0.9443980902433395,-0.2819884717464447,,
9672000,120900,876,11033,-0.01600772514939308,210.24,0.0007,120899,0.10883186012506485,955.36,0.988968014717102,-0.18262675404548645,,
9680000,121000,876,11041,-0.0056915320456027985,210.35,0.0007,120999,0.05498408153653145,978.81,0.9956482471898198,-0.2690823972225189,,
9688000,121100,876,11049,0.02694830298423767,214.54,0.0007,121099,0.10976944118738174,999.56,0.9897290449589491,-0.17531654238700867,,
9696000,121200,876,11057,0.17903108894824982,220.14,0.0007,121199,1.0753493309020996,996.49,0.8864756226539612,-0.46760305762290955,,
9704000,121300,876,11066,-0.0014326212694868445,218.12,0.0007,121299,0.24566622078418732,987.26,0.9791616350412369,-0.15828245878219604,,
9712000,121400,876,11074,-0.061375703662633896,215.86,0.0007,121399,0.1724158376455307,967.9,0.9843449052423239,-0.1786586344242096,,
9720000,121500,877,11082,-0.10329637676477432,211.43,0.0007,121499,0.35178861021995544,945.64,0.9596471823751926,-0.15755413472652435,,
9728000,121600,877,11090,-0.38450825214385986,211.55,0.0007,121599,2.763990879058838,952.51,0.7671864926815033,-0.023970289155840874,,
9736000,121700,877,11099,0.0012596704764291644,211.72,0.0007,121699,0.18771639466285706,975.5,0.9884141469374299,-0.12529629468917847,,
