train/n_updates,time/time_elapsed,train/learning_rate,train/explained_variance,train/entropy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/policy_loss,train/value_loss,time/total_timesteps,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
885899,77007,0.0007,0.9996885085420217,-1.2663367986679077,885900,3177.8,920,-0.04941161721944809,0.03268277272582054,70872000,1294.44,,
885999,,0.0007,0.9940945440903306,-1.3267918825149536,,,,-0.09378699213266373,0.2619478404521942,70880000,,3692.0,1519.8
,77036,,,,886000,3272.6,920,,,70880000,1321.2,,
886099,77044,0.0007,0.9874122980982065,-1.3821271657943726,886100,3268.9,920,0.08523300290107727,1.002914547920227,70888000,1323.32,,
886199,77053,0.0007,0.8411836326122284,-1.3544071912765503,886200,3291.5,920,1.1382369995117188,17.960243225097656,70896000,1348.84,,
886299,77060,0.0007,0.9960958971641958,-1.3644922971725464,886300,3231.5,920,-0.06305388361215591,0.40037915110588074,70904000,1334.04,,
886399,77068,0.0007,0.9991347341565415,-1.343780755996704,886400,3170.8,920,-0.12879882752895355,0.10162092745304108,70912000,1315.26,,
886499,77076,0.0007,0.9991450509987772,-1.4620150327682495,886500,3105.9,920,-0.03353377804160118,0.12259598821401596,70920000,1298.32,,
886599,77084,0.0007,0.9973085813689977,-1.4605168104171753,886600,3025.1,920,-0.1094808354973793,0.22754406929016113,70928000,1272.88,,
886699,77091,0.0007,0.9894688632339239,-1.3016999959945679,886700,2978.0,920,-0.37524649500846863,1.2617824077606201,70936000,1254.04,,
886799,77099,0.0007,0.9993524363962933,-1.3569928407669067,886800,2941.2,920,-0.026817644014954567,0.053530942648649216,70944000,1240.88,,
886899,77108,0.0007,0.7797964662313461,-1.4149547815322876,886900,2943.8,920,0.7617763876914978,23.928537368774414,70952000,1242.9,,
886999,77116,0.0007,0.999497388896998,-1.4852596521377563,887000,2910.1,920,0.038746174424886703,0.06778211891651154,70960000,1234.1,,
887099,77123,0.0007,0.9987652910640463,-1.345025897026062,887100,2870.7,920,0.11704709380865097,0.14094920456409454,70968000,1222.0,,
887199,77131,0.0007,0.9994590536807664,-1.3381884098052979,887200,2850.9,920,-0.02955293096601963,0.05848425626754761,70976000,1218.76,,
887299,77139,0.0007,0.9992661537835374,-1.3669041395187378,887300,2894.7,920,0.10984566062688828,0.07440990209579468,70984000,1232.1,,
887399,77147,0.0007,0.9988514521392062,-1.267279028892517,887400,2946.1,920,-0.0953647643327713,0.12673765420913696,70992000,1245.46,,
887499,77154,0.0007,0.999299245653674,-1.4168685674667358,887500,2917.4,920,0.09038647264242172,0.0747380331158638,71000000,1236.08,,
887599,77162,0.0007,0.7294881045818329,-1.2572919130325317,887600,2965.7,920,2.270477771759033,35.21217727661133,71008000,1252.6,,
887699,77171,0.0007,0.9991467629442923,-1.311166524887085,887700,2985.9,920,0.017228418961167336,0.07376732677221298,71016000,1242.74,,
887799,77178,0.0007,0.8651774376630783,-1.3662159442901611,887800,2988.1,920,-0.03514223173260689,16.74748992919922,71024000,1232.8,,
887899,77186,0.0007,0.9935527443885803,-1.3905999660491943,887900,3002.2,920,-0.05309213325381279,0.7238543629646301,71032000,1236.08,,
887999,,0.0007,0.9986102217808366,-1.4024561643600464,,,,-0.10145175457000732,0.14714987576007843,71040000,,2000.0,846.6
,77203,,,,888000,3130.2,920,,,71040000,1274.78,,
888099,77209,0.0007,0.999127700633835,-1.280015230178833,888100,3134.9,920,-0.10910727828741074,0.13416855037212372,71048000,1271.16,,
888199,77218,0.0007,0.9947422770783305,-1.240717887878418,888200,3117.3,920,-0.14302776753902435,0.4152040183544159,71056000,1263.56,,
888299,77226,0.0007,0.9991720844991505,-1.3058894872665405,888300,3255.4,920,0.06252347677946091,0.09762027859687805,71064000,1307.46,,
888399,77234,0.0007,0.9974884430412203,-1.466320276260376,888400,3234.4,920,0.17718267440795898,0.2616138458251953,71072000,1298.52,,
888499,77241,0.0007,0.9993963750312105,-1.2636314630508423,888500,3227.2,920,-0.056744664907455444,0.06709402799606323,71080000,1296.28,,
888599,77249,0.0007,0.9991724217543378,-1.2611305713653564,888600,3184.1,920,-0.12263824045658112,0.09495285898447037,71088000,1282.52,,
888699,77257,0.0007,0.999347653822042,-1.5798547267913818,888700,3211.2,920,-0.06102032586932182,0.06372600793838501,71096000,1289.24,,
888799,77265,0.0007,0.9976729748304933,-1.3549680709838867,888800,3161.9,920,-0.1982039362192154,0.20470750331878662,71104000,1269.88,,
888899,77272,0.0007,0.9982026977231726,-1.5157407522201538,888900,3124.8,920,-0.049422454088926315,0.13097934424877167,71112000,1245.32,,
888999,77280,0.0007,0.9977189756464213,-1.1907005310058594,889000,3171.7,920,-0.2844809591770172,0.22662031650543213,71120000,1263.34,,
889099,77289,0.0007,0.9993667002418078,-1.352002501487732,889100,3201.9,920,0.007650040090084076,0.07587908953428268,71128000,1273.68,,
889199,77296,0.0007,0.9964054774027318,-1.2309280633926392,889200,3167.7,920,0.088060162961483,0.24639783799648285,71136000,1264.26,,
889299,77303,0.0007,0.9994758833781816,-1.2430567741394043,889300,3110.0,920,0.038461290299892426,0.0597933791577816,71144000,1255.7,,
889399,77312,0.0007,0.9986019445350394,-1.4070218801498413,889400,3085.8,920,-0.09868147224187851,0.09408386796712875,71152000,1249.9,,
889499,77320,0.0007,0.7939523458480835,-1.2166427373886108,889500,3093.3,920,2.0287787914276123,19.59501838684082,71160000,1262.16,,
889599,77327,0.0007,0.9628664776682854,-1.4504486322402954,889600,3030.5,920,-0.15027154982089996,4.404261589050293,71168000,1256.2,,
889699,77335,0.0007,0.9979073898866773,-1.615157127380371,889700,3031.5,920,-0.21015308797359467,0.20415900647640228,71176000,1259.82,,
889799,77343,0.0007,0.999248702195473,-1.2462106943130493,889800,2956.8,920,-0.049733202904462814,0.059447359293699265,71184000,1234.32,,
889899,77352,0.0007,0.9993267526733689,-1.3480268716812134,889900,2931.5,920,0.10639972984790802,0.07709861546754837,71192000,1224.56,,
889999,,0.0007,0.9987617898732424,-1.2379778623580933,,,,0.13547825813293457,0.08959605544805527,71200000,,3868.0,1478.2
,77375,,,,890000,2941.9,920,,,71200000,1234.06,,
890099,77383,0.0007,0.9767960403114557,-1.2735974788665771,890100,2972.7,920,-0.3568185269832611,1.388782262802124,71208000,1242.28,,
890199,77390,0.0007,0.999677093263017,-1.235917568206787,890200,3003.0,920,0.048563968390226364,0.029391376301646233,71216000,1257.78,,
890299,77398,0.0007,0.9983573138015345,-1.4602739810943604,890300,3008.4,920,-0.19739295542240143,0.1349283754825592,71224000,1259.78,,
890399,77406,0.0007,0.9957491997629404,-1.3554795980453491,890400,2969.1,920,0.2083643227815628,0.45773622393608093,71232000,1255.18,,
890499,77414,0.0007,0.9986030356958508,-1.393019676208496,890500,2931.0,920,-0.154113307595253,0.13441337645053864,71240000,1250.28,,
890599,77421,0.0007,0.9994588450645097,-1.3889925479888916,890600,2824.3,920,0.003709997283294797,0.05624636635184288,71248000,1215.84,,
890699,77430,0.0007,0.9994092531851493,-1.4635562896728516,890700,2830.5,920,0.18415044248104095,0.08883220702409744,71256000,1220.96,,
890799,77438,0.0007,0.9964009311515838,-1.338783621788025,890800,2836.0,920,-0.2408072054386139,0.3049447238445282,71264000,1221.42,,
890899,77446,0.0007,0.9996998520800844,-1.496391773223877,890900,2905.7,920,-0.07851213961839676,0.02691355161368847,71272000,1237.5,,
890999,77454,0.0007,0.9976261251140386,-1.4273405075073242,891000,2892.2,920,-0.0548449344933033,0.1657121479511261,71280000,1231.02,,
891099,77462,0.0007,0.9991939223255031,-1.3015340566635132,891100,2901.7,920,0.08226718753576279,0.07106822729110718,71288000,1226.76,,
891199,77470,0.0007,0.8833587467670441,-1.2227418422698975,891200,2960.2,920,-0.0831705704331398,12.224196434020996,71296000,1247.26,,
891299,77479,0.0007,0.99761225678958,-1.2319583892822266,891300,2899.2,920,-0.10657258331775665,0.224421888589859,71304000,1227.28,,
891399,77487,0.0007,0.998800917644985,-1.3881139755249023,891400,2941.9,920,-0.02157464437186718,0.15058420598506927,71312000,1242.26,,
891499,77495,0.0007,0.9907005680724978,-1.3387657403945923,891500,2967.1,920,-0.5814242362976074,0.8593822717666626,71320000,1249.26,,
891599,77503,0.0007,0.9988925427896902,-1.277664065361023,891600,2929.2,920,-0.03433230146765709,0.14074309170246124,71328000,1238.1,,
891699,77512,0.0007,0.9963032808154821,-1.542148470878601,891700,2828.2,920,-0.004549235105514526,0.4516100585460663,71336000,1194.04,,
891799,77520,0.0007,0.998759733629413,-1.4498873949050903,891800,2842.8,920,-0.07053964585065842,0.15472416579723358,71344000,1197.28,,
891899,77528,0.0007,0.9975941178854555,-1.406969666481018,891900,2882.4,920,0.06707087904214859,0.2319842427968979,71352000,1219.36,,
891999,,0.0007,0.9978207820095122,-1.1564583778381348,,,,-0.23159614205360413,0.2477961629629135,71360000,,2584.0,1177.8
,77554,,,,892000,2864.7,920,,,71360000,1208.2,,
892099,77562,0.0007,0.9986127248266712,-1.3005536794662476,892100,3000.9,920,-0.07352843135595322,0.15092985332012177,71368000,1250.46,,
892199,77571,0.0007,0.9998914338721079,-1.4480469226837158,892200,2985.0,920,0.00936351902782917,0.011784772388637066,71376000,1241.64,,
892299,77579,0.0007,0.9934584777802229,-1.4084457159042358,892300,2955.3,920,-0.11681963503360748,0.6212528347969055,71384000,1232.1,,
892399,77587,0.0007,0.9906098945066333,-1.4287678003311157,892400,2887.6,920,0.36946412920951843,1.1254310607910156,71392000,1210.98,,
