train/explained_variance,train/n_updates,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/policy_loss,train/value_loss,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,time/fps,eval/mean_ep_length,eval/mean_reward
,,516,480000,6000,519.88,,,,,697.9,928,,
0.8761460334062576,6099,525,488000,6100,533.12,-0.012498036026954651,0.0720050036907196,0.0007,-1.6490732431411743,713.1,929,,
0.8456929177045822,6199,533,496000,6200,531.14,0.08432471752166748,0.12611691653728485,0.0007,-1.6112247705459595,709.3,929,,
0.9619741588830948,6299,540,504000,6300,531.92,-0.011531266383826733,0.0527249239385128,0.0007,-1.6669857501983643,705.1,932,,
0.9518094398081303,6399,548,512000,6400,555.62,0.015663733705878258,0.05884671211242676,0.0007,-1.6257727146148682,725.4,932,,
0.8942303210496902,6499,557,520000,6500,574.06,-0.09953688830137253,0.08033917099237442,0.0007,-1.7003796100616455,754.1,932,,
0.9225192219018936,6599,564,528000,6600,570.74,0.0462825708091259,0.06967469304800034,0.0007,-1.6885188817977905,743.9,934,,
0.9272505566477776,6699,572,536000,6700,570.64,0.07779546082019806,0.12888967990875244,0.0007,-1.6420553922653198,735.2,935,,
0.8229042887687683,6799,581,544000,6800,573.54,0.3529670834541321,0.3040458559989929,0.0007,-1.5562447309494019,736.0,936,,
0.7396948635578156,6899,589,552000,6900,580.66,-0.07622335106134415,0.19667646288871765,0.0007,-1.6393791437149048,738.0,936,,
0.9188031330704689,6999,597,560000,7000,554.12,0.05646394565701485,0.0546971820294857,0.0007,-1.5172618627548218,720.2,937,,
0.8756927475333214,7099,605,568000,7100,535.76,0.012333229184150696,0.13424736261367798,0.0007,-1.5022845268249512,698.8,937,,
0.9603900536894798,7199,614,576000,7200,536.52,0.08850017935037613,0.10743577778339386,0.0007,-1.4720686674118042,710.0,937,,
0.9625723883509636,7299,622,584000,7300,547.8,-0.09567900002002716,0.030868960544466972,0.0007,-1.6622341871261597,734.2,937,,
0.9515985958278179,7399,630,592000,7400,556.18,0.019788211211562157,0.04730113223195076,0.0007,-1.739937424659729,733.1,939,,
0.8756976649165154,7499,638,600000,7500,559.02,0.14999082684516907,0.14221686124801636,0.0007,-1.71336829662323,737.4,939,,
0.9331850409507751,7599,647,608000,7600,559.52,-0.014752156101167202,0.08162222802639008,0.0007,-1.6599864959716797,743.0,939,,
0.9264687299728394,7699,655,616000,7700,555.04,0.18001969158649445,0.15752436220645905,0.0007,-1.6864700317382812,740.5,940,,
0.8498180210590363,7799,663,624000,7800,561.62,-0.09818387031555176,0.14506617188453674,0.0007,-1.6492369174957275,741.8,940,,
0.9673561155796051,7899,671,632000,7900,570.94,-0.17220082879066467,0.0350160151720047,0.0007,-1.6480820178985596,750.9,940,,
0.8780622184276581,7999,,640000,,,0.03626396134495735,0.09368275851011276,0.0007,-1.6736795902252197,,,608.2,882.0
,,685,640000,8000,584.64,,,,,747.8,933,,
0.8635612577199936,8099,693,648000,8100,589.02,0.18368373811244965,0.1554763913154602,0.0007,-1.7006915807724,751.4,933,,
0.9541840441524982,8199,702,656000,8200,621.06,-0.08190979063510895,0.04792696237564087,0.0007,-1.63296377658844,799.7,933,,
0.9690787624567747,8299,710,664000,8300,629.56,-0.0862494483590126,0.035898398607969284,0.0007,-1.663089632987976,800.9,934,,
0.9695710763335228,8399,717,672000,8400,647.06,0.03337028622627258,0.04889809712767601,0.0007,-1.618408203125,832.1,936,,
0.9677940607070923,8499,726,680000,8500,630.72,-0.0004848949611186981,0.04585762321949005,0.0007,-1.567057490348816,815.3,936,,
0.9532765485346317,8599,734,688000,8600,635.44,-0.13874104619026184,0.07610627263784409,0.0007,-1.5284115076065063,841.3,936,,
0.8013021349906921,8699,742,696000,8700,622.98,0.12811268866062164,0.12142965942621231,0.0007,-1.5832443237304688,847.2,936,,
0.9554944448173046,8799,750,704000,8800,620.2,0.11633552610874176,0.09594850987195969,0.0007,-1.3525136709213257,860.5,938,,
0.9544493891298771,8899,758,712000,8900,593.06,0.06843700259923935,0.08169467747211456,0.0007,-1.54310142993927,840.6,938,,
0.9333026707172394,8999,766,720000,9000,580.28,-0.00904971081763506,0.06204789876937866,0.0007,-1.660106897354126,845.0,938,,
0.9151115417480469,9099,774,728000,9100,584.56,0.18068933486938477,0.1405773162841797,0.0007,-1.6903040409088135,846.1,939,,
0.9135187864303589,9199,782,736000,9200,608.22,-0.14049223065376282,0.12425960600376129,0.0007,-1.62908935546875,876.6,940,,
0.8945019543170929,9299,791,744000,9300,617.98,0.05084599182009697,0.11270564794540405,0.0007,-1.707802176475525,890.7,940,,
0.8263911753892899,9399,799,752000,9400,600.3,-0.14930494129657745,0.26061996817588806,0.0007,-1.5657490491867065,856.0,940,,
0.9665089584887028,9499,806,760000,9500,562.56,-0.1615315079689026,0.051309775561094284,0.0007,-1.5215237140655518,798.3,941,,
0.7972707748413086,9599,815,768000,9600,554.56,-0.05086733028292656,0.1009392961859703,0.0007,-1.6456514596939087,768.1,942,,
0.9816752970218658,9699,823,776000,9700,538.44,-0.02025148645043373,0.00972726196050644,0.0007,-1.6864614486694336,718.3,942,,
0.9655714631080627,9799,832,784000,9800,537.2,0.18270398676395416,0.08002599328756332,0.0007,-1.5893992185592651,699.5,942,,
0.9260625913739204,9899,839,792000,9900,519.0,0.05943816527724266,0.04303532838821411,0.0007,-1.6438560485839844,654.4,943,,
0.9179856404662132,9999,,800000,,,0.03301425278186798,0.14315536618232727,0.0007,-1.5911425352096558,,,754.6,1212.0
,,852,800000,10000,537.46,,,,,675.4,937,,
0.8881860449910164,10099,861,808000,10100,537.78,0.03776181861758232,0.14943315088748932,0.0007,-1.6565264463424683,681.8,938,,
0.9460555538535118,10199,868,816000,10200,567.52,0.0020990686025470495,0.10194959491491318,0.0007,-1.6417230367660522,726.2,940,,
0.9401302225887775,10299,876,824000,10300,580.96,0.1710250824689865,0.14115573465824127,0.0007,-1.5856071710586548,747.0,940,,
0.944373544305563,10399,884,832000,10400,597.3,0.010556444525718689,0.09230586141347885,0.0007,-1.69790518283844,779.9,940,,
0.7027069926261902,10499,892,840000,10500,612.22,0.08475803583860397,0.336557000875473,0.0007,-1.4319242238998413,819.9,940,,
0.9169646352529526,10599,899,848000,10600,602.84,0.13833700120449066,0.11639467626810074,0.0007,-1.6429531574249268,829.5,942,,
0.8848594278097153,10699,908,856000,10700,577.1,0.03936934471130371,0.07570253312587738,0.0007,-1.7342503070831299,787.4,942,,
0.9725700598210096,10799,916,864000,10800,587.32,-0.05496031045913696,0.07946950197219849,0.0007,-1.3983601331710815,805.8,942,,
0.8309128731489182,10899,924,872000,10900,594.04,-0.013507175259292126,0.126866415143013,0.0007,-1.5601465702056885,810.2,943,,
0.8758170679211617,10999,932,880000,11000,592.78,-0.2596502900123596,0.17521043121814728,0.0007,-1.6486233472824097,803.3,943,,
0.869924008846283,11099,940,888000,11100,568.6,-0.10422936826944351,0.2658894956111908,0.0007,-1.7025349140167236,765.9,943,,
0.9438953138887882,11199,949,896000,11200,575.52,-0.12171890586614609,0.07995902001857758,0.0007,-1.572022795677185,783.3,943,,
0.9816309437155724,11299,956,904000,11300,583.32,-0.02261950820684433,0.0455157533288002,0.0007,-1.6665229797363281,793.3,945,,
0.9603079855442047,11399,964,912000,11400,595.82,-0.030564559623599052,0.04430944845080376,0.0007,-1.649762749671936,814.6,945,,
0.9544134698808193,11499,972,920000,11500,599.18,-0.016313090920448303,0.09694667905569077,0.0007,-1.4847548007965088,817.2,945,,
0.880521260201931,11599,981,928000,11600,588.46,0.09406974166631699,0.11379257589578629,0.0007,-1.577476978302002,818.0,945,,
0.7282730937004089,11699,988,936000,11700,609.1,0.060262467712163925,0.14158615469932556,0.0007,-1.3135203123092651,849.7,946,,
0.9597155265510082,11799,996,944000,11800,621.04,0.002467480255290866,0.04821493849158287,0.0007,-1.633940577507019,865.7,947,,
0.9109416753053665,11899,1005,952000,11900,634.5,-0.030203908681869507,0.17526935040950775,0.0007,-1.558297038078308,886.6,947,,
0.9890481298789382,11999,,960000,,,-0.08841283619403839,0.02178545854985714,0.0007,-1.6357215642929077,,,971.8,1276.0
,,1018,960000,12000,623.9,,,,,864.6,942,,
0.9700841680169106,12099,1027,968000,12100,637.76,-0.06849455088376999,0.044217631220817566,0.0007,-1.6672496795654297,886.6,942,,
0.948678508400917,12199,1035,976000,12200,642.12,-0.1869988888502121,0.06726042926311493,0.0007,-1.6619873046875,894.9,942,,
0.9443691521883011,12299,1043,984000,12300,652.04,-0.037470657378435135,0.0421610064804554,0.0007,-1.7044662237167358,905.8,942,,
0.9405127875506878,12399,1051,992000,12400,668.3,-0.023851489648222923,0.08758570998907089,0.0007,-1.6183744668960571,895.1,943,,
0.9223279133439064,12499,1059,1000000,12500,684.3,0.029644226655364037,0.0910232737660408,0.0007,-1.6863898038864136,898.8,943,,
0.9841142985969782,12599,1067,1008000,12600,680.42,-0.10750698298215866,0.03678048774600029,0.0007,-1.400765061378479,894.9,944,,
0.7321256101131439,12699,1075,1016000,12700,677.68,-0.040638215839862823,0.380677193403244,0.0007,-1.503023624420166,873.8,945,,
0.7785979807376862,12799,1082,1024000,12800,688.24,0.014510675333440304,0.12744276225566864,0.0007,-1.6954609155654907,896.8,945,,
0.9532560370862484,12899,1091,1032000,12900,673.12,0.06732074171304703,0.10704963654279709,0.0007,-1.4477194547653198,876.0,945,,
0.9638015404343605,12999,1099,1040000,13000,667.92,0.1154801994562149,0.08434917032718658,0.0007,-1.5610469579696655,868.1,945,,
0.9519202336668968,13099,1106,1048000,13100,667.9,-0.07831745594739914,0.08399233967065811,0.0007,-1.5937901735305786,888.0,947,,
0.9467326924204826,13199,1114,1056000,13200,630.0,-0.001267054001800716,0.060317058116197586,0.0007,-1.6420624256134033,865.8,947,,
0.9611940123140812,13299,1123,1064000,13300,614.72,-0.03058842197060585,0.05277059227228165,0.0007,-1.5875651836395264,853.7,947,,
0.9763657115399837,13399,1131,1072000,13400,599.4,-0.16325898468494415,0.033957526087760925,0.0007,-1.6748179197311401,856.9,947,,
0.8510969430208206,13499,1138,1080000,13500,580.18,0.18940305709838867,0.1209987923502922,0.0007,-1.6566003561019897,821.4,948,,
0.9042584970593452,13599,1146,1088000,13600,597.48,0.19013960659503937,0.1721169501543045,0.0007,-1.5772255659103394,838.1,948,,
0.8910078182816505,13699,1154,1096000,13700,639.9,-0.12456398457288742,0.27072927355766296,0.0007,-1.513162612915039,895.3,949,,
0.8898516595363617,13799,1163,1104000,13800,645.26,0.2164774239063263,0.20034824311733246,0.0007,-1.7391865253448486,901.5,949,,
0.8944434151053429,13899,1169,1112000,13900,654.74,-0.01907612383365631,0.11286754906177521,0.0007,-1.5974678993225098,927.0,950,,
0.9557303376495838,13999,,1120000,,,0.0004897803300991654,0.06642132997512817,0.0007,-1.7023853063583374,,,905.0,1252.0
,,1184,1120000,14000,662.02,,,,,930.2,945,,
0.943495187908411,14099,1192,1128000,14100,657.08,-0.041877228766679764,0.09612615406513214,0.0007,-1.6674484014511108,929.3,945,,
