time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/learning_rate,train/clip_range,train/n_updates,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
,,4240000,,,,0.12341904,0.0003,0.2,5170,-0.43196149095892905,0.2659423828125,0.7688162326812744,0.5396225452423096,1.8195356608601287,-0.023094846666936064,136.0,1222.4
518,256,4243456,1143.43,126.43,16568,,,,,,,,,,,,
519,256,4251648,1112.24,125.97,16598,0.13215667,0.0003,0.2,5180,-0.4304442231310531,0.2693603515625,0.8041505813598633,0.5251362323760986,1.3664957751752809,-0.021269539425338733,,
520,256,4259840,1135.9,125.91,16629,0.11435416,0.0003,0.2,5190,-0.4235976958181709,0.265478515625,0.8029472231864929,0.5154744386672974,1.4802480383310468,-0.020766403367451856,,
521,256,4268032,1150.81,127.74,16660,0.13072063,0.0003,0.2,5200,-0.4305112201254815,0.26318359375,0.7808040529489517,0.37824374437332153,1.4222505307057873,-0.023226767074811507,,
522,256,4276224,1090.43,117.09,16689,0.12642092,0.0003,0.2,5210,-0.4276273931376636,0.27767333984375,0.814488485455513,0.3714946508407593,1.4122283649863676,-0.0220967676024884,,
,,4280000,,,,0.15969981,0.0003,0.2,5220,-0.4301248297444545,0.27637939453125,0.7906244248151779,0.16730710864067078,1.4702586851548403,-0.021278206795977896,144.8,1175.0
523,256,4284416,1077.0,122.73,16725,,,,,,,,,,,,
524,256,4292608,1085.75,129.41,16755,0.18627532,0.0003,0.2,5230,-0.4215867575025186,0.27686767578125,0.7322920858860016,0.5885710120201111,1.7904120686231182,-0.018765961041935952,,
525,256,4300800,1126.13,134.04,16786,0.13245673,0.0003,0.2,5240,-0.3983101965393871,0.25933837890625,0.7576498687267303,0.17571520805358887,1.5517317879595793,-0.01844388064746454,,
526,256,4308992,1139.09,136.6,16817,0.13291511,0.0003,0.2,5250,-0.41795966869685797,0.26495361328125,0.7908863127231598,0.27654820680618286,1.4560509210452437,-0.02226304158939456,,
527,256,4317184,1151.57,135.65,16847,0.13502309,0.0003,0.2,5260,-0.4212078260490671,0.27099609375,0.8259565383195877,0.1793062686920166,1.2085018800687977,-0.019132767550763673,,
,,4320000,,,,0.1412177,0.0003,0.2,5270,-0.4069932089536451,0.26719970703125,0.8559118956327438,0.31040143966674805,1.0182972013833933,-0.022629829428478843,147.4,1280.0
528,256,4325376,1155.85,136.02,16881,,,,,,,,,,,,
529,256,4333568,1154.5,135.01,16911,0.1276614,0.0003,0.2,5280,-0.41400966092478486,0.26717529296875,0.8279374539852142,0.1374121904373169,1.2833926564315334,-0.02084965093563369,,
530,256,4341760,1157.61,132.66,16942,0.13594447,0.0003,0.2,5290,-0.407708169228863,0.252587890625,0.8194935470819473,0.987180769443512,1.4003440677421168,-0.0228537296585273,,
531,256,4349952,1159.47,132.6,16971,0.11898955,0.0003,0.2,5300,-0.4169776442460716,0.26876220703125,0.7998180687427521,0.28435826301574707,1.341649449209217,-0.018987101452148637,,
532,256,4358144,1163.58,130.36,17001,0.1428678,0.0003,0.2,5310,-0.413228647201322,0.27303466796875,0.8350289463996887,0.37576034665107727,1.1600265461369417,-0.024798142982763238,,
,,4360000,,,,0.13850775,0.0003,0.2,5320,-0.4236323108896613,0.2801025390625,0.8046779930591583,0.6393502354621887,1.3752454704372212,-0.023203438349446513,143.0,1446.6
533,256,4366336,1162.25,127.11,17036,,,,,,,,,,,,
534,256,4374528,1144.6,121.01,17066,0.1272588,0.0003,0.2,5330,-0.4235857463791035,0.2751708984375,0.7574894726276398,0.4659807085990906,1.6735224683303387,-0.021116359165898758,,
535,256,4382720,1144.42,121.3,17096,0.14303362,0.0003,0.2,5340,-0.43949079036246985,0.2791015625,0.750909835100174,0.23773735761642456,1.508619401510805,-0.023948114982340486,,
536,256,4390912,1135.41,123.61,17126,0.13867623,0.0003,0.2,5350,-0.4178220092901029,0.2713134765625,0.8038410246372223,0.6536010503768921,1.1542108686990105,-0.021804007192258723,,
537,256,4399104,1168.17,129.57,17157,0.14544186,0.0003,0.2,5360,-0.410235984029714,0.2679443359375,0.7851081192493439,0.5065677762031555,1.4830944329267368,-0.023429283710356685,,
,,4400000,,,,0.1392786,0.0003,0.2,5370,-0.40161255951970815,0.26434326171875,0.7952033132314682,0.1668100357055664,1.4326825084164738,-0.02085452921455726,177.8,1485.2
538,256,4407296,1202.54,139.55,17195,,,,,,,,,,,,
539,256,4415488,1202.52,137.81,17226,0.1547373,0.0003,0.2,5380,-0.40463547349208967,0.27412109375,0.7988744080066681,0.3456402122974396,1.6342460002051666,-0.015059215978180874,,
540,256,4423680,1225.5,140.44,17256,0.13058786,0.0003,0.2,5390,-0.4010660142637789,0.26048583984375,0.8423406481742859,0.3987877070903778,1.2845199066097848,-0.019790525740972953,,
541,256,4431872,1235.23,143.55,17287,0.13136756,0.0003,0.2,5400,-0.3802696672268212,0.26202392578125,0.8096009343862534,0.32144826650619507,1.5833668518345803,-0.021947746148362056,,
,,4440000,,,,0.22001085,0.0003,0.2,5410,-0.3751562602003105,0.2567626953125,0.8491610288619995,0.5593814849853516,1.1651652203057892,-0.020099021975693177,151.0,1277.4
542,256,4440064,1232.61,144.49,17324,,,,,,,,,,,,
543,256,4448256,1186.0,133.71,17354,0.1337291,0.0003,0.2,5420,-0.38449018441606314,0.2580078125,0.807369276881218,0.3595081865787506,1.5362258900422603,-0.020131682907958748,,
544,256,4456448,1133.57,124.11,17385,0.13944712,0.0003,0.2,5430,-0.41706699784845114,0.2739013671875,0.7233250141143799,0.13137847185134888,2.001709834532812,-0.018852501601941185,,
545,256,4464640,1091.62,112.77,17416,0.14389002,0.0003,0.2,5440,-0.4090726138791069,0.28245849609375,0.6572957932949066,0.6448816657066345,2.2220749403350055,-0.015994698866416003,,
546,256,4472832,1079.95,108.06,17448,0.13611066,0.0003,0.2,5450,-0.41152173407608644,0.2635009765625,0.6870626211166382,0.9196040630340576,2.2822827029507606,-0.014701131640686071,,
,,4480000,,,,0.19549266,0.0003,0.2,5460,-0.4157844185596332,0.30390625,0.6610652506351471,0.9504091739654541,1.7818421579431742,-0.01663365600761608,174.2,1418.4
547,256,4481024,1063.13,103.15,17485,,,,,,,,,,,,
548,256,4489216,1094.17,113.5,17516,0.15242392,0.0003,0.2,5470,-0.4222092235693708,0.27440185546875,0.7139116525650024,0.5677120089530945,1.8225544207729398,-0.020829678522932226,,
549,256,4497408,1114.75,121.64,17547,0.15689656,0.0003,0.2,5480,-0.37130299061536787,0.2673095703125,0.7352531254291534,0.5779229998588562,1.6351160286692903,-0.02049613434719504,,
550,256,4505600,1141.4,128.36,17577,0.141188,0.0003,0.2,5490,-0.37211313815787433,0.2458984375,0.7275085747241974,0.28152233362197876,2.217412844276987,-0.015260331078388844,,
551,256,4513792,1174.71,129.13,17607,0.14817879,0.0003,0.2,5500,-0.37578861163929106,0.2689697265625,0.7675885707139969,0.3343585729598999,1.5396223201183603,-0.018984202924912097,,
,,4520000,,,,0.13167498,0.0003,0.2,5510,-0.3896147920168005,0.25819091796875,0.7369032204151154,0.2952958047389984,2.1840490930480883,-0.020300404864246956,170.0,1511.6
552,256,4521984,1175.75,125.11,17641,,,,,,,,,,,,
553,256,4530176,1215.44,130.68,17671,0.14627835,0.0003,0.2,5520,-0.3860416569164954,0.27607421875,0.7757938653230667,0.37413355708122253,1.3891335061518475,-0.020096759621810633,,
554,256,4538368,1236.95,132.4,17702,0.15297905,0.0003,0.2,5530,-0.40238463692367077,0.2789794921875,0.7271048426628113,1.066247582435608,1.6751683639595285,-0.014551101171673509,,
555,256,4546560,1244.37,134.37,17732,0.13995206,0.0003,0.2,5540,-0.42454859600402417,0.2860595703125,0.6685967445373535,0.39283138513565063,1.9334403609624133,-0.01767016871162923,,
556,256,4554752,1207.33,127.21,17762,0.14575434,0.0003,0.2,5550,-0.4235181397292763,0.28807373046875,0.7324776947498322,0.40060678124427795,1.5938101957319304,-0.019842203272492042,,
,,4560000,,,,0.1411752,0.0003,0.2,5560,-0.41456001771148293,0.27874755859375,0.7116478383541107,0.41514289379119873,1.47123279965017,-0.019673041703208584,75.6,1068.6
557,256,4562944,1182.53,120.14,17797,,,,,,,,,,,,
558,256,4571136,1189.05,128.77,17828,0.13062131,0.0003,0.2,5570,-0.4314538229489699,0.27791748046875,0.5323123037815094,1.114776372909546,2.6641575940418987,-0.013960526390292216,,
559,256,4579328,1224.02,130.34,17858,0.14102672,0.0003,0.2,5580,-0.374331110692583,0.2503173828125,0.745646595954895,0.6151646971702576,1.6789106256794184,-0.017816631500681978,,
560,256,4587520,1235.66,135.39,17888,0.122718334,0.0003,0.2,5590,-0.37963672156911343,0.25203857421875,0.7490164935588837,0.8691355586051941,1.5587607843801379,-0.017646149286520085,,
561,256,4595712,1289.88,149.03,17918,0.12417765,0.0003,0.2,5600,-0.39170217521023004,0.2515869140625,0.7749784737825394,0.5297647714614868,1.6374334645224735,-0.01990102239215048,,
,,4600000,,,,0.14594626,0.0003,0.2,5610,-0.38138494063168765,0.264013671875,0.7750291526317596,0.1846209168434143,1.148838175891433,-0.018382806528097716,132.6,1315.2
562,256,4603904,1252.04,142.35,17952,,,,,,,,,,,,
563,256,4612096,1195.82,136.11,17983,0.1276521,0.0003,0.2,5620,-0.419688713317737,0.26990966796875,0.7686188220977783,0.25870653986930847,1.6645443668356166,-0.017782163009542273,,
564,256,4620288,1146.21,122.19,18014,0.13829005,0.0003,0.2,5630,-0.4272036497015506,0.2718017578125,0.6804545223712921,0.3691648244857788,1.9510177957592532,-0.018521503874580958,,
565,256,4628480,1135.63,119.37,18044,0.12898831,0.0003,0.2,5640,-0.42892674321774393,0.2802490234375,0.7416753172874451,0.20809602737426758,1.5792118677403777,-0.02029303560957487,,
566,256,4636672,1130.42,113.05,18075,0.13341738,0.0003,0.2,5650,-0.4258068569120951,0.28233642578125,0.7576879560947418,0.2327512502670288,1.4813564892625437,-0.01841294712430681,,
,,4640000,,,,0.11857691,0.0003,0.2,5660,-0.44437039017211644,0.2658447265625,0.7584505975246429,0.37052586674690247,1.7124342165887356,-0.019494726413540775,165.4,1405.6
567,256,4644864,1105.94,111.94,18108,,,,,,,,,,,,
568,256,4653056,1152.32,120.92,18139,0.15627445,0.0003,0.2,5670,-0.45849776091054084,0.30224609375,0.6922126114368439,0.21351957321166992,1.5180146277183666,-0.014916319060284877,,
569,256,4661248,1169.31,126.7,18169,0.12912309,0.0003,0.2,5680,-0.39555440851254386,0.254248046875,0.7716054618358612,0.29780980944633484,1.32597347185947,-0.01681054403925373,,
570,256,4669440,1215.29,140.02,18199,0.12175891,0.0003,0.2,5690,-0.4113622390199453,0.260107421875,0.7871898412704468,0.20524929463863373,1.3768540010787547,-0.021242864146188367,,
571,256,4677632,1207.39,143.82,18229,0.12388943,0.0003,0.2,5700,-0.39299262934364376,0.24822998046875,0.811780720949173,0.1699426919221878,1.0973973699496127,-0.018083975065383128,,
,,4680000,,,,0.1268369,0.0003,0.2,5710,-0.39504097192548215,0.250244140625,0.8334373235702515,0.29055559635162354,1.1848499796236864,-0.019697337982142925,164.6,1350.8
572,256,4685824,1214.53,148.36,18264,,,,,,,,,,,,
573,256,4694016,1217.98,147.31,18295,0.121785745,0.0003,0.2,5720,-0.4191603010520339,0.265234375,0.7883950173854828,0.43933963775634766,1.5621729084057734,-0.018565398512146204,,
574,256,4702208,1180.44,135.74,18326,0.12057483,0.0003,0.2,5730,-0.3771319819847122,0.2494873046875,0.8323146998882294,0.18053275346755981,0.9596533104777336,-0.020779473840957508,,
575,256,4710400,1187.46,134.1,18357,0.11614567,0.0003,0.2,5740,-0.39980858014896514,0.2641845703125,0.7659258246421814,1.3939752578735352,1.6517886902438477,-0.0178964106249623,,
576,256,4718592,1176.16,130.9,18388,0.14302854,0.0003,0.2,5750,-0.388371228100732,0.25968017578125,0.7849265038967133,0.21659493446350098,1.283228311734274,-0.01877756989451882,,
,,4720000,,,,0.14679247,0.0003,0.2,5760,-0.3955115242628381,0.26934814453125,0.6826454699039459,0.48627641797065735,1.8006893199868501,-0.01861994845967274,172.6,1738.2
577,256,4726784,1216.67,133.33,18422,,,,,,,,,,,,
578,256,4734976,1259.29,141.9,18453,0.1402609,0.0003,0.2,5770,-0.3687023004167713,0.2585205078125,0.7638974189758301,0.5800366997718811,1.3296806328347883,-0.015454748504998861,,
579,256,4743168,1270.95,142.88,18483,0.12334287,0.0003,0.2,5780,-0.37571039765607567,0.24901123046875,0.8398195058107376,0.06533369421958923,1.05399158539949,-0.01191880828991998,,
580,256,4751360,1267.48,139.51,18513,0.14347589,0.0003,0.2,5790,-0.39148268260760233,0.2546875,0.8230611383914948,0.208939328789711,0.9911198314861395,-0.020678128356667002,,
581,256,4759552,1257.47,137.91,18542,0.13746431,0.0003,0.2,5800,-0.3935166433220729,0.27230224609375,0.7168027460575104,0.8127131462097168,1.7836138357408344,-0.015667134425348193,,
,,4760000,,,,0.1238434,0.0003,0.2,5810,-0.41274947971105574,0.2775146484375,0.6846367418766022,0.44551751017570496,1.7371820961590856,-0.013675206783227622,74.0,1119.6
582,256,4767744,1230.34,133.81,18576,,,,,,,,,,,,
583,256,4775936,1200.65,130.54,18607,0.1558869,0.0003,0.2,5820,-0.40227922704070807,0.2854248046875,0.6950312554836273,0.38779217004776,1.6311779499053956,-0.013008314212129335,,
584,256,4784128,1223.86,135.34,18637,0.15641865,0.0003,0.2,5830,-0.40879598264582456,0.27144775390625,0.8002541959285736,1.95139741897583,1.3431129541946576,-0.015079925477766664,,
585,256,4792320,1217.34,138.6,18667,0.14806071,0.0003,0.2,5840,-0.3966684890910983,0.26805419921875,0.8124547600746155,0.7242363691329956,1.1726805847254582,-0.015576771046471549,,
,,4800000,,,,0.12874487,0.0003,0.2,5850,-0.38284003068692984,0.24913330078125,0.8489959388971329,0.8308640718460083,1.191597217612434,-0.01678567924100207,198.8,1684.2
586,256,4800512,1246.42,145.92,18701,,,,,,,,,,,,
587,256,4808704,1243.82,146.86,18731,0.13648465,0.0003,0.2,5860,-0.39512612506514416,0.25018310546875,0.8317627906799316,0.12251946330070496,1.1008371357689613,-0.02155530775344232,,
588,256,4816896,1250.39,147.76,18761,0.1333397,0.0003,0.2,5870,-0.43413148922845723,0.27105712890625,0.7872496992349625,0.2462776005268097,1.3682731281034648,-0.018077245704625967,,
589,256,4825088,1224.35,136.01,18791,0.14380856,0.0003,0.2,5880,-0.4170559476828203,0.28485107421875,0.7978557795286179,0.13272561132907867,1.0521698280936107,-0.018138957068367746,,
590,256,4833280,1181.55,132.24,18821,0.14324781,0.0003,0.2,5890,-0.42842449955642226,0.27713623046875,0.7867780327796936,0.42397502064704895,1.364487330825068,-0.01733513743529329,,
,,4840000,,,,0.1292373,0.0003,0.2,5900,-0.42527327134739606,0.2654296875,0.8412009477615356,0.613701581954956,1.2155801194370723,-0.018704970644103015,172.8,1438.4
591,256,4841472,1213.44,137.37,18858,,,,,,,,,,,,
592,256,4849664,1226.12,141.53,18889,0.15413979,0.0003,0.2,5910,-0.391068596066907,0.260498046875,0.7479277551174164,0.3518969714641571,1.5984557093353942,-0.018503210970084182,,
593,256,4857856,1247.8,145.94,18919,0.13314618,0.0003,0.2,5920,-0.38762601104099303,0.2607666015625,0.7911500930786133,0.3533228933811188,1.388466548244469,-0.018233817483269375,,
594,256,4866048,1256.64,147.09,18949,0.11792193,0.0003,0.2,5930,-0.4150565527612343,0.26312255859375,0.823947936296463,0.20839886367321014,1.1349283277522773,-0.017777349794050677,,
595,256,4874240,1262.33,145.11,18979,0.13780902,0.0003,0.2,5940,-0.3854677813127637,0.2486328125,0.7912995219230652,0.21915745735168457,1.4826005522510968,-0.01690657810686389,,
,,4880000,,,,0.13501826,0.0003,0.2,5950,-0.40528975734487177,0.25328369140625,0.837489515542984,0.12345369160175323,0.9813692820142024,-0.018936253138963365,154.8,1550.6
596,256,4882432,1266.15,143.34,19017,,,,,,,,,,,,
597,256,4890624,1284.17,141.64,19046,0.15977857,0.0003,0.2,5960,-0.4340811633970588,0.2757080078125,0.7845455557107925,0.2511017322540283,1.357375961681828,-0.017662349760212238,,
598,256,4898816,1272.84,131.51,19076,0.15094993,0.0003,0.2,5970,-0.4079734511906281,0.26568603515625,0.7816854864358902,0.2843586802482605,1.5247224091785028,-0.018086533738824073,,
599,256,4907008,1236.39,127.81,19109,0.14310136,0.0003,0.2,5980,-0.419889991893433,0.282666015625,0.7651393413543701,0.6501799821853638,1.2600591419497504,-0.019363582081859933,,
600,256,4915200,1207.87,123.19,19141,0.13143227,0.0003,0.2,5990,-0.38008019655244424,0.24483642578125,0.7557565718889236,0.6207544803619385,1.6040443647885696,-0.017691769611701602,,
,,4920000,,,,0.12764649,0.0003,0.2,6000,-0.43603897583670914,0.2719970703125,0.7892685234546661,0.6336022019386292,1.5218455086345783,-0.01933744150737766,127.0,1246.2
601,256,4923392,1149.71,114.94,19176,,,,,,,,,,,,
602,256,4931584,1155.5,115.88,19207,0.12149228,0.0003,0.2,6010,-0.42727365740574896,0.25423583984375,0.7743387371301651,0.9908179640769958,1.728070681518875,-0.01881000974935887,,
603,256,4939776,1220.54,123.73,19237,0.14843893,0.0003,0.2,6020,-0.42353409957140686,0.257373046875,0.8212473094463348,0.30392223596572876,1.3501943189650774,-0.021186088011018,,
604,256,4947968,1246.06,131.16,19267,0.16072318,0.0003,0.2,6030,-0.41147119863890114,0.260791015625,0.8373410403728485,0.33164602518081665,1.3179153245058841,-0.020050030933998642,,
605,256,4956160,1297.73,137.69,19297,0.13016507,0.0003,0.2,6040,-0.3879190774983726,0.25155029296875,0.8651243448257446,0.80368971824646,1.0606934576062486,-0.01946692342608003,,
,,4960000,,,,0.12063109,0.0003,0.2,6050,-0.4097470751730725,0.2646728515625,0.8321407586336136,0.3361964821815491,1.7029964218381792,-0.01881031346638338,149.8,1238.4
606,256,4964352,1298.38,137.12,19330,,,,,,,,,,,,
607,256,4972544,1271.48,133.72,19361,0.13115516,0.0003,0.2,6060,-0.3940017582383007,0.2495361328125,0.8072459846735001,0.5262128114700317,1.7022199013503267,-0.01840219233708922,,
608,256,4980736,1249.75,120.48,19391,0.1612949,0.0003,0.2,6070,-0.39180428264662626,0.26494140625,0.7663311064243317,0.2781323790550232,1.5945267720147966,-0.016039293251014896,,
609,256,4988928,1235.29,116.42,19423,0.14765732,0.0003,0.2,6080,-0.4501684445887804,0.28841552734375,0.7619974464178085,0.5424966812133789,1.8596396007575096,-0.01793749652315455,,
610,256,4997120,1235.79,115.59,19455,0.14822681,0.0003,0.2,6090,-0.4135559502756223,0.2646240234375,0.7829835414886475,0.4008849263191223,1.5196992199867965,-0.015395614133012714,,
,,5000000,,,,0.15674174,0.0003,0.2,6100,-0.4299927263520658,0.28291015625,0.7339096963405609,0.22367748618125916,1.7362462729215622,-0.01906830161533435,179.2,1425.6
611,256,5005312,1263.09,116.29,19489,,,,,,,,,,,,
612,256,5013504,1311.47,118.95,19520,0.14596753,0.0003,0.2,6110,-0.4115327680716291,0.259033203125,0.8243236839771271,1.2109248638153076,1.364682394301053,-0.014708051389970934,,
613,256,5021696,1302.17,115.65,19551,0.11996825,0.0003,0.2,6120,-0.4695842629531398,0.28043212890625,0.7657997757196426,0.4641290307044983,1.6097883986309172,-0.014269687337218784,,
614,256,5029888,1297.78,107.89,19582,0.13378793,0.0003,0.2,6130,-0.4607924668584019,0.29722900390625,0.8014071136713028,0.21151402592658997,1.243408866180107,-0.018223427171687945,,
615,256,5038080,1260.56,90.39,19612,0.15049092,0.0003,0.2,6140,-0.5197615969227627,0.309912109375,0.7199052274227142,0.6026789546012878,1.4863725107628851,-0.016859441367705584,,
,,5040000,,,,0.13008559,0.0003,0.2,6150,-0.5646043996792287,0.32655029296875,0.6866258978843689,0.4678766131401062,1.439558192412369,-0.019068218310712835,100.4,1407.8
616,256,5046272,1206.12,77.31,19647,,,,,,,,,,,,
617,256,5054464,1225.43,83.17,19678,0.14144793,0.0003,0.2,6160,-0.5469202255364507,0.305419921875,0.664474606513977,0.11568134278059006,1.3171150277834385,-0.02038818885193905,,
618,256,5062656,1278.15,94.3,19708,0.15002856,0.0003,0.2,6170,-0.4604435239685699,0.30318603515625,0.6621201932430267,0.13001477718353271,1.6797777372412384,-0.01579450722238107,,
619,256,5070848,1285.21,111.14,19739,0.15938732,0.0003,0.2,6180,-0.4466296659084037,0.3051025390625,0.7201943099498749,0.1139148622751236,1.708849336579442,-0.016127903034066547,,
