time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/policy_loss,train/explained_variance,train/learning_rate,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
114000,5700,383,24.46,-0.3386121392250061,5699,-0.032251663506031036,0.7518919557332993,0.0007,642.23,0.17489275336265564,297,,
116000,5800,389,24.42,-0.32500916719436646,5799,0.5417908430099487,0.7156546413898468,0.0007,652.24,1.9094523191452026,297,,
118000,5900,396,24.75,-0.43755146861076355,5899,0.3062136471271515,0.8226323127746582,0.0007,672.61,0.8784236907958984,297,,
120000,,,,-0.7076891660690308,5999,-0.4126540720462799,0.7434751093387604,0.0007,,2.2407968044281006,,22.2,1039.0
120000,6000,408,25.86,,,,,,683.0,,294,,
122000,6100,414,26.26,-0.35748058557510376,6099,-0.004899226129055023,0.6729497909545898,0.0007,697.19,0.5180469155311584,294,,
124000,6200,420,26.92,-0.15452180802822113,6199,-0.8151475787162781,0.7110433876514435,0.0007,704.69,3.3729591369628906,294,,
126000,6300,427,28.19,-0.2101801484823227,6299,0.03831909969449043,0.9301003217697144,0.0007,728.77,0.16193696856498718,294,,
128000,6400,433,29.13,-0.25386354327201843,6399,-0.005496327765285969,0.9292184934020042,0.0007,744.5,0.21339695155620575,295,,
130000,6500,439,29.35,-0.48333102464675903,6499,-0.295299232006073,0.4174647927284241,0.0007,759.51,2.858346462249756,295,,
132000,6600,446,30.83,-0.20054280757904053,6599,0.036376506090164185,0.8320860713720322,0.0007,781.99,0.6160341501235962,295,,
134000,6700,452,30.95,-0.19516651332378387,6699,-0.011348764412105083,0.2730153799057007,0.0007,792.57,0.16450101137161255,296,,
136000,6800,458,31.68,-0.3024801015853882,6799,-0.05981454998254776,0.874318391084671,0.0007,811.37,0.500210165977478,296,,
138000,6900,465,32.73,-0.5185815691947937,6899,0.06024717167019844,0.9161701574921608,0.0007,823.24,0.24935364723205566,296,,
140000,7000,471,32.84,-0.3749082088470459,6999,-0.10042417049407959,0.8111110925674438,0.0007,828.02,0.3514876067638397,296,,
142000,7100,477,33.24,-0.3977937400341034,7099,0.1471862643957138,0.839321032166481,0.0007,829.12,0.6185572147369385,297,,
144000,7200,484,33.55,-0.2652418315410614,7199,-0.1446542590856552,0.6005638241767883,0.0007,840.09,1.4598045349121094,297,,
146000,7300,490,33.12,-0.31155896186828613,7299,0.004284370224922895,0.5228035151958466,0.0007,830.36,0.5183031558990479,297,,
148000,7400,496,33.13,-0.28952690958976746,7399,0.1146511659026146,0.7614321559667587,0.0007,827.55,1.6334091424942017,297,,
150000,7500,503,32.84,-0.33104535937309265,7499,0.31668034195899963,0.7378441989421844,0.0007,824.57,0.3189118802547455,298,,
152000,7600,509,31.99,-0.31873181462287903,7599,-1.6416622400283813,0.6378216445446014,0.0007,818.4,4.68038272857666,298,,
154000,7700,515,31.54,-0.11362353712320328,7699,0.022402534261345863,0.9733975362032652,0.0007,804.64,0.29925772547721863,298,,
156000,7800,521,31.2,-0.33047017455101013,7799,-0.11275128275156021,0.8674794286489487,0.0007,800.2,1.4371769428253174,298,,
158000,7900,528,30.99,-0.19759276509284973,7899,-0.3813175857067108,0.8946414291858673,0.0007,796.0,0.6111685633659363,299,,
160000,,,,-0.24159052968025208,7999,-0.003745201975107193,0.8540467321872711,0.0007,,0.6939635276794434,,32.0,912.6
160000,8000,537,31.44,,,,,,806.68,,297,,
162000,8100,543,31.72,-0.3160698711872101,8099,0.3656763434410095,0.2373201847076416,0.0007,809.8,2.3638174533843994,297,,
164000,8200,550,32.18,-0.20462410151958466,8199,-0.05431156978011131,0.6319300532341003,0.0007,817.68,2.6119472980499268,298,,
166000,8300,556,32.51,-0.2855726182460785,8299,0.07089804857969284,0.652361273765564,0.0007,827.06,0.6830533742904663,298,,
168000,8400,562,33.21,-0.12483449280261993,8399,-0.013096779584884644,0.9766281135380268,0.0007,839.77,0.0991903766989708,298,,
170000,8500,569,35.04,-0.2208804339170456,8499,-0.7477908730506897,0.598812460899353,0.0007,844.21,6.4454345703125,298,,
172000,8600,575,36.57,-0.1645704209804535,8599,-0.029245207086205482,0.7958892434835434,0.0007,847.6,0.8972658514976501,298,,
174000,8700,581,37.5,-0.01976693980395794,8699,0.0018756430363282561,0.5857159197330475,0.0007,863.22,0.18116965889930725,299,,
176000,8800,587,38.6,-0.15972472727298737,8799,0.0033182562328875065,0.31766748428344727,0.0007,864.16,26.135211944580078,299,,
178000,8900,594,40.08,-0.27553901076316833,8899,0.11529648303985596,-0.05893564224243164,0.0007,871.94,1.1677290201187134,299,,
180000,9000,600,40.2,-0.2263718694448471,8999,-0.8996610045433044,0.5693016648292542,0.0007,873.08,2.148608922958374,299,,
182000,9100,606,40.87,-0.2003202736377716,9099,0.18200163543224335,0.15188467502593994,0.0007,873.29,1.9644826650619507,300,,
184000,9200,612,40.27,-0.30351734161376953,9199,0.07950525730848312,0.3339499235153198,0.0007,857.03,3.4169483184814453,300,,
186000,9300,619,41.01,-0.2138485461473465,9299,-0.07904674857854843,-0.1091454029083252,0.0007,853.43,1.9510498046875,300,,
188000,9400,625,41.57,-0.11117368191480637,9399,-0.3442828357219696,0.6478246450424194,0.0007,844.06,1.9258428812026978,300,,
190000,9500,631,41.28,-0.1191864162683487,9499,0.29494509100914,0.049286842346191406,0.0007,849.66,2.6305642127990723,300,,
192000,9600,637,41.03,-0.10026075690984726,9599,-0.02231517992913723,0.9756623543798923,0.0007,856.01,0.30769655108451843,300,,
194000,9700,644,40.52,-0.16017740964889526,9699,0.015848932787775993,0.9311361014842987,0.0007,850.47,0.37975066900253296,301,,
196000,9800,650,42.35,-0.09873931109905243,9799,0.05801522359251976,0.9004334807395935,0.0007,869.43,0.17004267871379852,301,,
198000,9900,656,42.27,-0.149870827794075,9899,0.11909693479537964,-4.142375469207764,0.0007,867.6,0.8119190335273743,301,,
200000,,,,-0.09985744953155518,9999,0.05664939805865288,-1.4889395236968994,0.0007,,2.7075774669647217,,56.6,1116.8
200000,10000,667,42.3,,,,,,876.86,,299,,
202000,10100,674,43.18,-0.17056302726268768,10099,0.023755041882395744,0.7327417135238647,0.0007,883.77,0.6689562201499939,299,,
204000,10200,680,43.72,-0.09944047778844833,10199,0.01512493472546339,0.9894376704469323,0.0007,896.19,0.06633984297513962,299,,
206000,10300,686,44.66,-0.21618357300758362,10299,0.039672452956438065,0.9159509837627411,0.0007,915.42,0.4086669087409973,300,,
208000,10400,692,45.43,-0.22109203040599823,10399,0.24822938442230225,0.5030933320522308,0.0007,924.11,1.3524599075317383,300,,
210000,10500,699,46.09,-0.21935509145259857,10499,0.2706206738948822,0.9287640452384949,0.0007,925.41,0.5036768317222595,300,,
212000,10600,705,48.02,-0.05753254517912865,10599,0.039026807993650436,0.43052542209625244,0.0007,930.59,3.6171090602874756,300,,
214000,10700,711,48.2,-0.07801955938339233,10699,0.027515247464179993,0.9726107902824879,0.0007,944.41,0.2628175914287567,300,,
216000,10800,717,48.6,-0.23255912959575653,10799,-0.03125310316681862,0.7342418432235718,0.0007,967.38,2.7682063579559326,301,,
218000,10900,723,48.75,-0.07294660061597824,10899,0.026870233938097954,0.7656345069408417,0.0007,962.88,1.2765353918075562,301,,
220000,11000,729,47.73,-0.1633990854024887,10999,-0.04704555496573448,0.707522451877594,0.0007,979.13,1.3672155141830444,301,,
222000,11100,735,47.29,-0.17710547149181366,11099,-0.08468020707368851,0.6924124956130981,0.0007,983.24,1.3329194784164429,301,,
224000,11200,741,46.8,-0.029745200648903847,11199,-0.0011600847356021404,0.9501204900443554,0.0007,971.68,0.19180051982402802,301,,
226000,11300,747,45.85,-0.11092360317707062,11299,-0.05108677223324776,-0.28407037258148193,0.0007,965.1,1.4595047235488892,302,,
228000,11400,754,45.92,-0.17969535291194916,11399,-0.03540084883570671,0.37593328952789307,0.0007,972.44,0.9447083473205566,302,,
230000,11500,760,45.43,-0.012028018943965435,11499,-0.0004408720415085554,0.8226234018802643,0.0007,963.0,1.0386213064193726,302,,
232000,11600,766,44.89,-0.12672607600688934,11599,-0.014843882992863655,0.9526570364832878,0.0007,985.24,0.2666056752204895,302,,
234000,11700,772,46.44,-0.05874815210700035,11699,0.011829826049506664,0.9494443796575069,0.0007,1003.18,0.24952292442321777,302,,
236000,11800,778,45.99,-0.09465067833662033,11799,-0.1812354177236557,-0.6086311340332031,0.0007,1005.91,18.80234146118164,303,,
238000,11900,784,45.73,-0.17308220267295837,11899,0.04316965863108635,0.4578651189804077,0.0007,995.7,5.160943984985352,303,,
240000,,,,-0.04569403454661369,11999,-0.02199275605380535,0.3406826853752136,0.0007,,0.29937294125556946,,63.2,1142.6
240000,12000,794,45.05,,,,,,965.47,,302,,
242000,12100,800,46.6,-0.010038512758910656,12099,0.0006850031786598265,0.9612780585885048,0.0007,961.73,0.19349291920661926,302,,
244000,12200,806,49.13,-0.17827416956424713,12199,0.011536220088601112,0.9634449183940887,0.0007,951.96,0.19312646985054016,302,,
246000,12300,812,50.67,-0.12040900439023972,12299,-0.00595660088583827,0.7012332677841187,0.0007,952.64,4.633040904998779,302,,
248000,12400,818,54.25,-0.02981114387512207,12399,0.01228809729218483,0.7856553494930267,0.0007,953.81,0.6843163371086121,302,,
250000,12500,825,56.58,-0.09079603850841522,12499,0.0103862090036273,0.8192979842424393,0.0007,948.29,0.2428319901227951,302,,
252000,12600,831,60.1,-0.020819995552301407,12599,3.483859109110199e-05,0.9251152276992798,0.0007,923.29,0.1952531784772873,303,,
254000,12700,837,62.03,-0.012901772744953632,12699,0.0014204377075657248,0.5508807301521301,0.0007,898.9,0.3689687252044678,303,,
256000,12800,843,62.68,-0.24125590920448303,12799,-0.617440938949585,0.5390750467777252,0.0007,889.88,9.061105728149414,303,,
258000,12900,850,64.36,-0.02672480046749115,12899,-0.12153982371091843,0.7905246168375015,0.0007,872.22,1.1201305389404297,303,,
260000,13000,856,66.54,-0.08384831249713898,12999,-0.06322553008794785,0.8172049075365067,0.0007,867.69,1.133042573928833,303,,
262000,13100,862,65.97,-0.18054834008216858,13099,0.05246824026107788,0.808771550655365,0.0007,888.78,1.6994030475616455,303,,
264000,13200,868,67.55,-0.06142527610063553,13199,-0.03129936754703522,0.924076147377491,0.0007,878.36,0.36111554503440857,303,,
266000,13300,874,69.3,-0.02124795876443386,13299,-0.0020158335100859404,0.9687455780804157,0.0007,884.41,0.1486389935016632,304,,
268000,13400,880,71.51,-0.001950306468643248,13399,0.0003994187281932682,0.8340871632099152,0.0007,889.47,0.6719809770584106,304,,
270000,13500,886,70.74,-0.0364125519990921,13499,0.0023965714499354362,0.725719153881073,0.0007,908.37,0.2049514502286911,304,,
272000,13600,892,71.68,-0.23633842170238495,13599,-0.03115086629986763,-0.2609589099884033,0.0007,905.25,0.8335021138191223,304,,
274000,13700,898,70.36,-0.09940419346094131,13699,0.009586264379322529,0.9762165024876595,0.0007,928.65,0.0916082039475441,304,,
276000,13800,905,67.89,-0.11610870808362961,13799,-0.03125373646616936,-0.15687930583953857,0.0007,956.96,8.01771068572998,304,,
278000,13900,911,66.87,-0.16824686527252197,13899,-0.20890143513679504,0.9371602907776833,0.0007,963.06,1.0314637422561646,305,,
280000,,,,-0.057738978415727615,13999,-0.003606100333854556,0.29328417778015137,0.0007,,11.469783782958984,,61.0,922.2
280000,14000,920,65.58,,,,,,956.41,,304,,
282000,14100,926,65.48,-0.08550431579351425,14099,-0.0010009451070800424,0.6170373558998108,0.0007,960.47,2.4720468521118164,304,,
284000,14200,932,63.73,-0.041968487203121185,14199,0.016917714849114418,0.5885221362113953,0.0007,954.22,1.3097513914108276,304,,
286000,14300,939,60.86,-0.23312239348888397,14299,0.03536190092563629,0.7246000170707703,0.0007,940.6,3.011070728302002,304,,
288000,14400,945,56.43,-0.09332394599914551,14399,-0.04868383705615997,0.9298957362771034,0.0007,922.02,0.372726708650589,304,,
290000,14500,951,52.19,-0.09316181391477585,14499,-0.1779106855392456,0.9825941510498524,0.0007,907.35,0.1576012521982193,304,,
292000,14600,957,51.29,-0.05046025663614273,14599,-0.02981562726199627,0.9786369446665049,0.0007,900.48,0.27929314970970154,304,,
294000,14700,963,50.37,-0.1216055154800415,14699,0.08197151124477386,0.9100587144494057,0.0007,892.19,0.6378635168075562,305,,
296000,14800,969,50.9,-0.10925352573394775,14799,0.015043215826153755,0.844919964671135,0.0007,867.43,1.1756336688995361,305,,
298000,14900,975,51.42,-0.18878720700740814,14899,-0.10123410075902939,0.8071232438087463,0.0007,861.26,0.6525943875312805,305,,
300000,15000,982,54.52,-0.0556815043091774,14999,0.1212766095995903,0.7079527974128723,0.0007,862.04,1.3596172332763672,305,,
302000,15100,988,54.18,-0.2257062941789627,15099,-0.16341818869113922,0.8977900370955467,0.0007,882.43,0.24512501060962677,305,,
304000,15200,994,51.05,-0.09059490263462067,15199,0.029085874557495117,0.9330537989735603,0.0007,888.31,0.2877070903778076,305,,
306000,15300,1000,52.45,-0.06908148527145386,15299,0.00744299590587616,-0.05746281147003174,0.0007,895.18,14.879112243652344,305,,
308000,15400,1006,53.71,-0.11639633029699326,15399,-0.04190251603722572,0.9928790805861354,0.0007,915.15,0.11680065840482712,306,,
310000,15500,1012,54.55,-0.010894270613789558,15499,1.602084353180544e-06,0.8162378668785095,0.0007,939.81,0.10292058438062668,306,,
312000,15600,1018,54.6,-0.08096099644899368,15599,-0.00233570602722466,0.8264584094285965,0.0007,941.28,2.391385793685913,306,,
314000,15700,1025,53.32,-0.1384153813123703,15699,0.08254379779100418,0.9030998423695564,0.0007,935.92,1.6940006017684937,306,,
316000,15800,1031,51.72,-0.11142605543136597,15799,0.025844112038612366,0.961280107498169,0.0007,939.36,0.571211040019989,306,,
318000,15900,1037,49.71,-0.029559070244431496,15899,0.0015302413376048207,0.9830797705799341,0.0007,951.46,0.20770637691020966,306,,
320000,,,,-0.12559382617473602,15999,-0.01283977646380663,0.8857294395565987,0.0007,,0.3336743116378784,,45.4,1258.4
320000,16000,1048,48.3,,,,,,956.37,,305,,
322000,16100,1054,48.3,-0.06144485995173454,16099,0.21570344269275665,0.564775288105011,0.0007,965.07,2.6054599285125732,305,,
324000,16200,1060,46.27,-0.051228106021881104,16199,0.00226218462921679,0.8736918568611145,0.0007,947.89,1.162950873374939,305,,
326000,16300,1066,46.21,-0.08827384561300278,16299,-0.1363164782524109,0.584741622209549,0.0007,950.12,2.443258047103882,305,,
328000,16400,1073,46.15,-0.08512410521507263,16399,0.13809756934642792,0.9346050322055817,0.0007,939.9,0.28473490476608276,305,,
330000,16500,1079,46.15,-0.14479269087314606,16499,-0.0013381950557231903,0.6795952618122101,0.0007,932.78,1.563690423965454,305,,
332000,16600,1085,46.31,-0.08703868836164474,16599,-0.042624637484550476,0.9476890936493874,0.0007,935.07,0.4501233696937561,305,,
334000,16700,1091,46.77,-0.17779143154621124,16699,-0.11800526827573776,0.9401297308504581,0.0007,930.13,0.39397168159484863,306,,
336000,16800,1097,48.41,-0.016711479052901268,16799,0.00176372064743191,0.39201098680496216,0.0007,941.17,3.3829216957092285,306,,
338000,16900,1104,48.93,-0.05399071052670479,16899,0.0010772044770419598,0.971438305452466,0.0007,971.04,0.20646925270557404,306,,
340000,17000,1110,48.26,-0.1473810225725174,16999,0.05127570778131485,-0.02685999870300293,0.0007,965.76,2.7366645336151123,306,,
342000,17100,1116,50.74,-0.08035346865653992,17099,0.018055088818073273,0.9789229892194271,0.0007,964.76,0.1591048389673233,306,,
344000,17200,1122,51.07,-0.11112525314092636,17199,-0.0045784842222929,0.9951169937849045,0.0007,960.95,0.0481746643781662,306,,
346000,17300,1128,52.49,-0.10465057939291,17299,0.05838437005877495,0.9266927018761635,0.0007,948.52,0.16497094929218292,306,,
348000,17400,1134,55.07,-0.03921506926417351,17399,-0.0012110938550904393,0.96164870262146,0.0007,949.75,0.09941571950912476,306,,
350000,17500,1140,54.59,-0.07182220369577408,17499,-0.027879713103175163,0.9082095623016357,0.0007,959.55,0.5135495066642761,306,,
352000,17600,1147,56.44,-0.013208036310970783,17599,-2.0561054043355398e-05,0.981039522215724,0.0007,972.52,0.13552971184253693,306,,
354000,17700,1153,57.61,-0.10394058376550674,17699,-0.045747336000204086,0.9564562141895294,0.0007,978.0,0.228962704539299,306,,
356000,17800,1159,58.56,-0.03620501980185509,17799,0.002705572871491313,0.7514406591653824,0.0007,986.91,4.860081195831299,307,,
358000,17900,1165,58.85,-0.08970525115728378,17899,-0.025869647040963173,0.7632413059473038,0.0007,1007.38,1.5268186330795288,307,,
360000,,,,-0.03612653911113739,17999,0.024051833897829056,0.7567804753780365,0.0007,,0.21606020629405975,,49.6,1397.2
360000,18000,1176,58.68,,,,,,1007.25,,306,,
362000,18100,1182,59.89,-0.047735244035720825,18099,0.0078848572447896,0.7150426506996155,0.0007,999.99,2.849321126937866,306,,
364000,18200,1188,61.88,-0.12626634538173676,18199,0.0020567660685628653,0.8947380930185318,0.0007,1020.61,0.31129294633865356,306,,
366000,18300,1194,61.59,-0.23700828850269318,18299,-0.07694335281848907,0.9468334466218948,0.0007,1030.69,0.41873008012771606,306,,
368000,18400,1200,62.06,-0.02628406323492527,18399,-0.0010059063788503408,0.9802453834563494,0.0007,1029.54,0.17462380230426788,306,,
370000,18500,1206,62.34,-0.16500221192836761,18499,0.1727311611175537,0.9863763358443975,0.0007,1026.68,0.10514228790998459,306,,
372000,18600,1213,60.33,-0.04215318337082863,18599,-0.05573252588510513,0.902744747698307,0.0007,1054.67,0.7922853827476501,306,,
374000,18700,1219,58.71,-0.06989104300737381,18699,-0.22581301629543304,0.14015525579452515,0.0007,1050.8,12.725665092468262,306,,
376000,18800,1225,58.76,-0.05135263130068779,18799,-0.005234661977738142,0.9846391351893544,0.0007,1038.44,0.1709480732679367,306,,
378000,18900,1231,57.03,-0.12497035413980484,18899,0.09148863703012466,0.6942105889320374,0.0007,1041.9,0.1608598530292511,306,,
380000,19000,1237,56.31,-0.04833163321018219,18999,0.017726581543684006,0.9908528216183186,0.0007,1031.52,0.2454608976840973,307,,
382000,19100,1243,56.97,-0.11862438917160034,19099,-0.04293200001120567,0.8820297047495842,0.0007,1025.84,1.6488415002822876,307,,
384000,19200,1249,57.92,-0.005185439717024565,19199,-0.00036663803621195257,0.7198910713195801,0.0007,1018.91,2.567133665084839,307,,
386000,19300,1255,57.56,-0.043252214789390564,19299,0.0021790601313114166,0.948701698333025,0.0007,1024.64,0.3095029294490814,307,,
388000,19400,1261,56.94,-0.055349189788103104,19399,-0.00019568738935049623,0.9966358137317002,0.0007,1012.55,0.045986633747816086,307,,
390000,19500,1267,57.87,-0.05444788560271263,19499,0.01889301836490631,-0.2533609867095947,0.0007,994.61,0.6041917204856873,307,,
392000,19600,1273,56.93,-0.00663986150175333,19599,0.00022753524535801262,0.9919294491410255,0.0007,1012.79,0.04145197942852974,307,,
394000,19700,1279,58.07,-0.12500996887683868,19699,0.35810983180999756,0.9576959274709225,0.0007,1023.74,0.4729413688182831,307,,
396000,19800,1286,59.16,-0.08135656267404556,19799,0.09022977203130722,0.9038129523396492,0.0007,1024.38,1.385696291923523,307,,
398000,19900,1292,61.0,-0.1248035654425621,19899,-0.1655512899160385,0.8758470043540001,0.0007,1026.02,2.0402512550354004,307,,
400000,,,,-0.05797877907752991,19999,-0.008125150576233864,0.9911317424848676,0.0007,,0.06391473859548569,,77.8,1298.8
400000,20000,1302,62.83,,,,,,1058.79,,307,,
402000,20100,1308,62.51,-0.0323995016515255,20099,-0.0014785132370889187,0.9948834152892232,0.0007,1070.47,0.07720065116882324,307,,
404000,20200,1314,64.3,-0.001183951972052455,20199,-6.386634049704298e-05,0.984705587849021,0.0007,1084.86,0.08927957713603973,307,,
406000,20300,1320,65.79,-0.05807124450802803,20299,0.05299666151404381,0.8968306109309196,0.0007,1095.53,0.44508978724479675,307,,
408000,20400,1326,64.36,-0.1885044127702713,20399,-0.11364131420850754,0.8051797300577164,0.0007,1092.2,0.7343530654907227,307,,
410000,20500,1332,62.23,-0.08318854868412018,20499,-0.016484294086694717,-0.37995445728302,0.0007,1091.95,0.5083663463592529,307,,
412000,20600,1338,61.58,-0.045812495052814484,20599,0.5122845768928528,0.8848764821887016,0.0007,1085.54,0.9908292889595032,307,,
414000,20700,1344,59.54,-0.03940270468592644,20699,0.0006532635306939483,0.9833057224750519,0.0007,1069.58,0.11506177484989166,307,,
416000,20800,1351,59.93,-0.08639120310544968,20799,-0.01636401377618313,0.9803732316941023,0.0007,1068.25,0.09247219562530518,307,,
418000,20900,1357,59.17,-0.026965564116835594,20899,-0.0034151901490986347,0.9696370977908373,0.0007,1045.65,0.1828455626964569,307,,
420000,21000,1363,56.69,-0.031064843758940697,20999,-0.0461096316576004,0.7469638884067535,0.0007,1039.22,1.7022373676300049,308,,
422000,21100,1369,56.31,-0.10851230472326279,21099,-0.04336824640631676,0.9022518396377563,0.0007,1021.97,0.4914020597934723,308,,
424000,21200,1375,54.05,-0.05324080213904381,21199,0.0023734059650450945,0.9747816994786263,0.0007,992.79,0.1741512566804886,308,,
426000,21300,1381,54.8,-0.06564168632030487,21299,-0.08414188772439957,0.835860550403595,0.0007,987.66,1.4313653707504272,308,,
428000,21400,1388,51.81,-0.011342591606080532,21399,-0.0012212207075208426,0.9852292072027922,0.0007,953.72,0.27295389771461487,308,,
430000,21500,1394,51.75,-0.08361940830945969,21499,0.0076563553884625435,0.9518293142318726,0.0007,942.65,0.4003790318965912,308,,
432000,21600,1400,52.92,-0.12044452875852585,21599,-0.024022584781050682,0.9813331346958876,0.0007,932.34,0.11331802606582642,308,,
434000,21700,1406,52.74,-0.06495832651853561,21699,-0.0007390502723865211,0.7797104865312576,0.0007,924.52,0.42063838243484497,308,,
436000,21800,1412,53.14,-0.04137255623936653,21799,0.19232748448848724,0.8669924437999725,0.0007,936.36,0.6245737075805664,308,,
438000,21900,1418,52.73,-0.0926402136683464,21899,-0.012256966903805733,0.9367268234491348,0.0007,952.33,0.32065239548683167,308,,
440000,,,,-0.10855543613433838,21999,-0.025687014684081078,0.8106593936681747,0.0007,,1.0146632194519043,,72.8,1171.8
440000,22000,1428,54.0,,,,,,950.83,,307,,
442000,22100,1434,56.38,-0.02246839925646782,22099,0.004536397755146027,0.9247713387012482,0.0007,964.11,0.5220117568969727,308,,
444000,22200,1440,58.8,-0.0879155769944191,22199,-6.946616485947743e-05,0.9915519608184695,0.0007,1000.64,0.04870607331395149,308,,
446000,22300,1447,58.92,-0.09406126290559769,22299,0.010574023239314556,0.9894594829529524,0.0007,995.55,0.054472506046295166,308,,
448000,22400,1453,59.3,-0.07218437641859055,22399,0.005313566420227289,0.960954062640667,0.0007,1003.04,0.41697555780410767,308,,
450000,22500,1459,60.24,-0.029002875089645386,22499,-0.0012215408496558666,0.9783280808478594,0.0007,994.92,0.2544308304786682,308,,
452000,22600,1465,61.26,-0.008879940956830978,22599,-0.0006082062027417123,0.9916903739795089,0.0007,1009.28,0.06068524718284607,308,,
454000,22700,1471,62.97,-0.05752551555633545,22699,-0.01823723316192627,0.7003507614135742,0.0007,1010.5,4.2724809646606445,308,,
456000,22800,1478,63.93,-0.043054964393377304,22799,0.012160214595496655,0.25023072957992554,0.0007,1023.14,2.8676769733428955,308,,
458000,22900,1484,65.32,-0.026343470439314842,22899,0.004108272027224302,0.9819649513810873,0.0007,1034.58,0.1844177544116974,308,,
460000,23000,1490,66.25,-0.007043820805847645,22999,-0.00035022941301576793,0.9873995520174503,0.0007,1029.72,0.1405332088470459,308,,
462000,23100,1496,68.75,-0.07634109258651733,23099,-0.002697921358048916,0.9708414971828461,0.0007,1053.37,0.14649079740047455,308,,
464000,23200,1502,70.2,-0.01924181915819645,23199,0.0035904296673834324,0.8810048401355743,0.0007,1054.04,0.47135406732559204,308,,
466000,23300,1508,70.69,-0.057924557477235794,23299,-0.04343578591942787,0.8706376254558563,0.0007,1070.04,2.361354112625122,308,,
468000,23400,1514,70.38,-0.016764577478170395,23399,0.0001395170547766611,0.9685121774673462,0.0007,1058.4,0.06987299025058746,308,,
470000,23500,1520,69.03,-0.005647941958159208,23499,0.00041142498957924545,0.9935993319377303,0.0007,1038.15,0.0669189840555191,309,,
472000,23600,1527,70.39,-0.0401766300201416,23599,0.0025840618181973696,0.9932989287190139,0.0007,1055.5,0.05429049953818321,309,,
474000,23700,1533,68.18,-0.02950766123831272,23699,-0.04559623822569847,0.77979576587677,0.0007,1047.33,0.20508305728435516,309,,
476000,23800,1539,64.39,-0.11975447088479996,23799,-0.03612872585654259,0.698226124048233,0.0007,1030.51,1.6532388925552368,309,,
478000,23900,1545,63.59,-0.08328696340322495,23899,-0.057116370648145676,0.9843254014849663,0.0007,1032.11,0.21784630417823792,309,,
480000,,,,-0.054614294320344925,23999,0.22881951928138733,0.843827873468399,0.0007,,0.22019492089748383,,45.8,1137.0
480000,24000,1555,62.18,,,,,,1033.53,,308,,
482000,24100,1561,59.59,-0.16550491750240326,24099,0.0067732990719377995,0.9935629875399172,0.0007,1013.47,0.02879793755710125,308,,
484000,24200,1567,58.9,-0.01289393287152052,24199,0.00021272576123010367,0.9583583064377308,0.0007,996.21,0.2702873647212982,308,,
486000,24300,1573,54.72,-0.154534250497818,24299,-0.06476946175098419,0.8637894243001938,0.0007,961.56,1.2392945289611816,308,,
488000,24400,1579,53.79,-0.02919101156294346,24399,-0.7631730437278748,0.5705375671386719,0.0007,968.18,1.4405640363693237,308,,
490000,24500,1585,51.19,-0.08661135286092758,24499,-0.03262905403971672,0.6202449202537537,0.0007,951.94,9.565020561218262,308,,
492000,24600,1591,50.27,-0.03536953777074814,24599,0.002027684822678566,0.9854201469570398,0.0007,969.03,0.22071290016174316,309,,
494000,24700,1597,48.83,-0.09458643198013306,24699,0.15235033631324768,0.9630916938185692,0.0007,970.25,0.2566632330417633,309,,
496000,24800,1603,50.2,-0.11669913679361343,24799,-0.22719883918762207,0.37119126319885254,0.0007,972.89,5.374806880950928,309,,
498000,24900,1610,50.09,-0.13656678795814514,24899,0.014058279804885387,0.8777270838618279,0.0007,985.0,0.9527463912963867,309,,
500000,25000,1615,51.91,-0.09875989705324173,24999,0.07988465577363968,0.4843854308128357,0.0007,999.69,2.3835129737854004,309,,
502000,25100,1622,52.73,-0.02351626567542553,25099,0.001869797706604004,0.9826997891068459,0.0007,1012.97,0.10014011710882187,309,,
504000,25200,1628,54.95,-0.10472792387008667,25199,-0.01250317133963108,0.6291482150554657,0.0007,1044.04,1.094187617301941,309,,
506000,25300,1634,54.91,-0.042006965726614,25299,-0.0008519174880348146,0.8681384474039078,0.0007,1053.22,0.6126797795295715,309,,
508000,25400,1640,56.74,-0.05035856366157532,25399,-0.3059450387954712,0.4250311851501465,0.0007,1085.26,1.5874322652816772,309,,
510000,25500,1646,57.92,-0.12638042867183685,25499,-0.49071675539016724,-6.342424392700195,0.0007,1103.32,19.416955947875977,309,,
512000,25600,1652,58.57,-0.004178422503173351,25599,0.000768879777751863,0.5571856498718262,0.0007,1111.95,4.840706825256348,309,,
514000,25700,1658,60.06,-0.06987499445676804,25699,0.007255136501044035,0.9632222168147564,0.0007,1130.78,0.11793198436498642,309,,
516000,25800,1664,59.48,-0.10396528244018555,25799,-0.045583583414554596,0.90585096180439,0.0007,1126.29,0.45767050981521606,310,,
518000,25900,1670,60.55,-0.12696105241775513,25899,-0.010049800388514996,0.9021550640463829,0.0007,1126.52,1.5913852453231812,310,,
520000,,,,-0.09157863259315491,25999,0.020719466730952263,0.9899126319214702,0.0007,,0.09936024993658066,,82.0,1288.0
520000,26000,1683,60.13,,,,,,1095.54,,308,,
522000,26100,1689,59.6,-0.024685516953468323,26099,-0.00020721448527183384,0.9786754958331585,0.0007,1091.86,0.22975079715251923,308,,
