time/total_timesteps,time/fps,train/n_updates,train/explained_variance,train/entropy_loss,train/policy_loss,time/iterations,rollout/ep_len_mean,train/learning_rate,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
318000,290,15899,0.7924060821533203,-0.10568789392709732,-0.016305437311530113,15900,896.96,0.0007,0.3899804353713989,1093,42.47,,
320000,,15999,0.8093620836734772,-0.11892972141504288,0.08831228315830231,,,0.0007,0.3699580132961273,,,46.2,1081.4
320000,289,,,,,16000,896.68,,,1103,42.0,,
322000,289,16099,0.9501432552933693,-0.006104388739913702,0.0009460392757318914,16100,898.43,0.0007,0.2114720642566681,1110,42.17,,
324000,290,16199,0.8848533779382706,-0.014999193139374256,0.0057984828017652035,16200,912.05,0.0007,0.251987099647522,1117,42.62,,
326000,290,16299,0.8723359107971191,-0.13942161202430725,0.03977145627140999,16300,922.36,0.0007,0.12073097378015518,1123,42.98,,
328000,290,16399,0.4153228998184204,-0.0550897978246212,-0.002761992858722806,16400,927.82,0.0007,2.3598525524139404,1130,42.51,,
330000,290,16499,0.8674416244029999,-0.040521807968616486,0.009839559905230999,16500,946.09,0.0007,0.06962611526250839,1137,44.0,,
332000,290,16599,0.9849605401977897,-0.06957151740789413,-0.0038799308240413666,16600,932.48,0.0007,0.11248397827148438,1143,43.68,,
334000,290,16699,0.7804629355669022,-0.12467316538095474,0.1106540709733963,16700,936.45,0.0007,1.0395575761795044,1150,43.78,,
336000,290,16799,0.969594232738018,-0.11883661895990372,-0.014775866642594337,16800,922.2,0.0007,0.3514741361141205,1156,43.88,,
338000,290,16899,0.955302756279707,-0.12688444554805756,-0.034472450613975525,16900,918.38,0.0007,0.08672086894512177,1163,43.42,,
340000,290,16999,0.6875825226306915,-0.06395512819290161,-0.0034275383222848177,17000,925.54,0.0007,0.5622779726982117,1170,43.24,,
342000,290,17099,0.9839182235300541,-0.01343748439103365,-0.0005073754000477493,17100,924.03,0.0007,0.16906845569610596,1177,42.41,,
344000,290,17199,0.6594763696193695,-0.04685458540916443,-0.0064882091246545315,17200,939.99,0.0007,4.212344646453857,1184,42.08,,
346000,290,17299,0.6240667104721069,-0.07380147278308868,0.011679071001708508,17300,940.9,0.0007,0.9003708958625793,1191,41.49,,
348000,290,17399,0.8843455016613007,-0.18093743920326233,-0.011905279941856861,17400,945.97,0.0007,1.73798406124115,1198,41.39,,
350000,290,17499,0.7797306478023529,-0.13579408824443817,0.33764538168907166,17500,949.27,0.0007,1.0301592350006104,1203,41.7,,
352000,290,17599,0.8013861328363419,-0.08897393196821213,0.0315847247838974,17600,945.89,0.0007,0.7176932096481323,1210,41.06,,
354000,290,17699,0.9141016528010368,-0.15313945710659027,-0.043232858180999756,17700,956.03,0.0007,0.42074766755104065,1217,41.32,,
356000,290,17799,-0.21630239486694336,-0.011388520710170269,0.0008997702971100807,17800,975.1,0.0007,3.53965425491333,1224,42.11,,
358000,290,17899,0.89247927069664,-0.08017217367887497,0.006604151334613562,17900,976.28,0.0007,0.5656107068061829,1231,42.66,,
360000,,17999,0.059544920921325684,-0.09497135877609253,-0.1642819494009018,,,0.0007,17.94032096862793,,,42.8,923.6
360000,290,,,,,18000,995.84,,,1241,43.3,,
362000,290,18099,0.9242672696709633,-0.15508349239826202,0.031464170664548874,18100,992.27,0.0007,0.28104516863822937,1248,43.85,,
364000,289,18199,0.8317563384771347,-0.07883333414793015,-0.0588575080037117,18200,987.19,0.0007,1.8110226392745972,1255,43.66,,
366000,289,18299,0.98188791051507,-0.02611163817346096,0.0007676350651308894,18300,997.9,0.0007,0.06078166514635086,1262,45.96,,
368000,289,18399,0.9564611651003361,-0.024095961824059486,-0.0004944134852848947,18400,977.43,0.0007,0.15623627603054047,1269,47.12,,
370000,289,18499,0.7705332785844803,-0.09782905876636505,0.011852013878524303,18500,988.77,0.0007,0.4667521119117737,1276,49.5,,
372000,289,18599,0.9252848848700523,-0.08965271711349487,0.006074481178075075,18600,989.87,0.0007,0.18277408182621002,1283,50.56,,
374000,289,18699,0.93705715239048,-0.04071824625134468,0.0064848847687244415,18700,1009.48,0.0007,0.14015339314937592,1290,50.74,,
376000,289,18799,0.7332086265087128,-0.0782727524638176,-0.012295156717300415,18800,1018.51,0.0007,0.7745135426521301,1297,50.48,,
378000,289,18899,0.44854849576950073,-0.07237700372934341,0.03444860503077507,18900,1026.86,0.0007,0.836418092250824,1304,53.33,,
380000,289,18999,0.23326092958450317,-0.1523381769657135,-0.0511956512928009,19000,1014.05,0.0007,1.1042208671569824,1311,52.44,,
382000,289,19099,-0.10747385025024414,-0.08678334951400757,0.0904417335987091,19100,991.01,0.0007,1.9673579931259155,1318,52.54,,
384000,289,19199,0.6550057232379913,-0.11283749341964722,-0.1393144279718399,19200,983.14,0.0007,1.5457171201705933,1325,52.11,,
386000,289,19299,0.9776647910475731,-0.09065403789281845,0.004275093320757151,19300,981.62,0.0007,0.15604963898658752,1333,51.91,,
388000,289,19399,0.1755211353302002,-0.13681481778621674,-0.5558390021324158,19400,990.24,0.0007,8.51135540008545,1340,53.05,,
390000,289,19499,0.5032827854156494,-0.10125517845153809,-0.11531145870685577,19500,990.46,0.0007,3.4487903118133545,1347,51.39,,
392000,289,19599,0.9639329649507999,-0.08325530588626862,0.003940795548260212,19600,1000.24,0.0007,0.06693225353956223,1354,51.0,,
394000,289,19699,0.937422402203083,-0.1258770078420639,0.012681670486927032,19700,1014.23,0.0007,0.40946099162101746,1361,48.63,,
396000,289,19799,0.948495551943779,-0.027613693848252296,-0.006431009154766798,19800,1029.01,0.0007,0.07061057537794113,1368,47.05,,
398000,289,19899,0.9515833035111427,-0.023331940174102783,0.002001961460337043,19900,1041.68,0.0007,0.37390202283859253,1375,46.44,,
400000,,19999,0.8537595421075821,-0.06823917478322983,-0.03850341588258743,,,0.0007,0.26123711466789246,,,32.0,814.0
400000,288,,,,,20000,1003.83,,,1384,45.5,,
402000,288,20099,0.9190751388669014,-0.030175818130373955,0.010823524557054043,20100,983.78,0.0007,0.6038128733634949,1391,42.33,,
404000,288,20199,0.9817146193236113,-0.0030011979397386312,0.07901649922132492,20200,1002.07,0.0007,0.11550187319517136,1398,42.55,,
406000,288,20299,0.7540219575166702,-0.09333598613739014,-0.1611560583114624,20300,1019.95,0.0007,2.5081379413604736,1405,42.7,,
408000,288,20399,0.025704383850097656,-0.03856569901108742,0.0006535507855005562,20400,1036.49,0.0007,5.699659824371338,1413,42.16,,
410000,288,20499,0.9837440233677626,-0.02620466984808445,-0.01860056258738041,20500,1044.94,0.0007,0.07955636084079742,1420,41.35,,
412000,288,20599,0.9835552088916302,-0.08108987659215927,-0.007006850093603134,20600,1040.33,0.0007,0.2995099127292633,1427,40.55,,
414000,288,20699,0.9372891411185265,-0.05802042409777641,0.05977938696742058,20700,1048.95,0.0007,0.14778129756450653,1434,40.07,,
416000,288,20799,0.3253748416900635,-0.00872870534658432,0.0022081134375184774,20800,1064.53,0.0007,0.3160687983036041,1441,39.92,,
418000,288,20899,0.6701105833053589,-0.0010957185877487063,5.749938645749353e-05,20900,1069.28,0.0007,4.094995021820068,1448,39.66,,
420000,288,20999,0.6018153429031372,-0.11530786007642746,-0.0322643406689167,21000,1058.62,0.0007,2.8945577144622803,1455,40.46,,
422000,288,21099,0.9700443465262651,-0.06615731120109558,0.03221922367811203,21100,1047.11,0.0007,0.23039422929286957,1462,40.72,,
424000,288,21199,0.7521865665912628,-0.2186751663684845,-0.03478795289993286,21200,1055.17,0.0007,0.9159704446792603,1469,40.7,,
426000,288,21299,0.9732935391366482,-0.028528297320008278,-0.025760123506188393,21300,1083.37,0.0007,0.3829125165939331,1476,42.16,,
428000,288,21399,0.9958324250765145,-0.03721573203802109,-0.00514637678861618,21400,1095.63,0.0007,0.052129149436950684,1483,42.22,,
430000,288,21499,0.9066001325845718,-0.008820203132927418,0.0009756465442478657,21500,1111.42,0.0007,0.16463792324066162,1490,42.36,,
432000,288,21599,0.9755415748804808,-0.10980470478534698,-0.022270414978265762,21600,1106.15,0.0007,0.19767820835113525,1498,42.43,,
434000,288,21699,0.9911086838692427,-0.02434178814291954,0.004398286808282137,21700,1113.84,0.0007,0.13441871106624603,1505,42.41,,
436000,288,21799,0.8977275639772415,-0.15396852791309357,0.008926822803914547,21800,1093.84,0.0007,0.27161654829978943,1512,44.16,,
438000,288,21899,0.6640639901161194,-0.05987169221043587,-0.3064415752887726,21900,1099.76,0.0007,4.583050727844238,1519,46.25,,
440000,,21999,0.989064073190093,-0.022911090403795242,-0.017193948850035667,,,0.0007,0.04848145693540573,,,34.6,1200.4
440000,287,,,,,22000,1107.58,,,1531,47.03,,
442000,287,22099,0.5462409853935242,-0.09919338673353195,0.1188574805855751,22100,1101.2,0.0007,3.954190492630005,1538,47.51,,
444000,287,22199,0.9270984083414078,-0.12994112074375153,0.08515320718288422,22200,1080.26,0.0007,0.490903377532959,1545,49.96,,
446000,287,22299,0.9086765199899673,-0.050188153982162476,-0.0004431355919223279,22300,1084.36,0.0007,0.17568926513195038,1552,50.86,,
448000,287,22399,-0.028834819793701172,-0.024959290400147438,0.005828286055475473,22400,1063.96,0.0007,5.460086345672607,1559,51.16,,
450000,287,22499,0.4515206217765808,-0.01800914853811264,0.0021812894847244024,22500,1041.5,0.0007,5.717597484588623,1566,51.11,,
452000,287,22599,0.45703667402267456,-0.035384681075811386,-0.009558470919728279,22600,1039.12,0.0007,1.7308491468429565,1573,50.34,,
454000,287,22699,0.9028220772743225,-0.06433289498090744,-0.20635953545570374,22700,1037.71,0.0007,1.376188039779663,1581,51.51,,
456000,287,22799,0.9744940809905529,-0.024332726374268532,0.0007420852198265493,22800,1027.29,0.0007,0.13154888153076172,1588,51.19,,
458000,287,22899,0.4224240183830261,-0.04520290717482567,-0.00371628999710083,22900,1042.77,0.0007,1.8330410718917847,1595,51.53,,
460000,287,22999,0.983469208702445,-0.011785931885242462,-0.0006280679954215884,23000,1072.41,0.0007,0.06062479689717293,1602,51.28,,
462000,286,23099,0.7895359247922897,-0.050523798912763596,-0.0360032320022583,23100,1084.75,0.0007,0.19783973693847656,1609,50.61,,
464000,286,23199,0.9912316957488656,-0.032086122781038284,-0.0030744215473532677,23200,1095.88,0.0007,0.08686187863349915,1617,49.06,,
466000,286,23299,0.9258766919374466,-0.012236673384904861,0.000744492921512574,23300,1076.69,0.0007,0.45296144485473633,1624,47.87,,
468000,286,23399,0.9748728238046169,-0.06133563071489334,0.011856199242174625,23400,1079.39,0.0007,0.08777423202991486,1631,48.13,,
470000,286,23499,0.6413193941116333,-0.031952567398548126,-0.0011593331582844257,23500,1093.7,0.0007,3.7375035285949707,1638,46.73,,
472000,286,23599,0.9178581014275551,-0.0788193866610527,-0.0027832970954477787,23600,1106.74,0.0007,0.7479075789451599,1645,45.76,,
474000,286,23699,-0.6970672607421875,-0.045037370175123215,0.11500348150730133,23700,1092.95,0.0007,1.8794052600860596,1653,46.75,,
476000,286,23799,0.9251290783286095,-0.05975181609392166,0.02617006003856659,23800,1085.06,0.0007,0.6443286538124084,1660,45.87,,
478000,286,23899,0.9927138015627861,-0.06996986269950867,0.029027258977293968,23900,1084.28,0.0007,0.0673411637544632,1667,46.14,,
480000,,23999,0.28129297494888306,-0.039121564477682114,0.0003398072440177202,,,0.0007,2.546330690383911,,,42.6,940.0
480000,286,,,,,24000,1107.16,,,1677,46.31,,
482000,286,24099,0.7866013199090958,-0.06881990283727646,0.049804627895355225,24100,1115.17,0.0007,0.4506497383117676,1684,45.92,,
484000,286,24199,0.7763049453496933,-0.06212201341986656,-0.006719002965837717,24200,1092.98,0.0007,4.121501922607422,1691,45.62,,
486000,286,24299,0.9351706504821777,-0.0031921740155667067,0.00015591096598654985,24300,1036.88,0.0007,0.30399879813194275,1698,45.57,,
488000,286,24399,0.9775382783263922,-0.011814258992671967,-5.8240748330717906e-05,24400,1007.15,0.0007,0.19755056500434875,1706,45.23,,
490000,285,24499,0.9961321172304451,-0.1093599796295166,0.003672367660328746,24500,1012.54,0.0007,0.030552268028259277,1713,45.3,,
492000,285,24599,0.8128834366798401,-0.05557369068264961,-0.0022754415404051542,24600,995.44,0.0007,2.1441826820373535,1720,44.91,,
494000,285,24699,0.972582820802927,-0.1220611110329628,-0.02655450999736786,24700,986.99,0.0007,0.15367111563682556,1727,45.2,,
496000,285,24799,0.8017622977495193,-0.007135528605431318,0.0012450171634554863,24800,957.94,0.0007,1.2454242706298828,1735,44.76,,
498000,285,24899,0.7540897279977798,-0.048716653138399124,-0.4075341820716858,24900,971.18,0.0007,2.2328336238861084,1742,44.24,,
500000,285,24999,0.4661169648170471,-0.07161550223827362,0.34739789366722107,25000,1005.34,0.0007,4.38095235824585,1749,45.07,,
502000,285,25099,0.8958279564976692,-0.02447132021188736,-0.010272457264363766,25100,1028.69,0.0007,1.9878696203231812,1756,45.84,,
504000,285,25199,0.951247725635767,-0.017939893528819084,8.75765981618315e-05,25200,1008.7,0.0007,0.08574178069829941,1764,46.62,,
506000,285,25299,0.6448118984699249,-0.03631589934229851,-0.07889493554830551,25300,991.33,0.0007,1.6316181421279907,1771,47.01,,
508000,285,25399,0.5421182811260223,-0.01156540121883154,-8.484982390655205e-05,25400,1000.3,0.0007,2.0516357421875,1778,46.77,,
510000,285,25499,0.9630541540682316,-0.022355658933520317,-0.0017219737637788057,25500,1010.42,0.0007,0.08733544498682022,1785,47.1,,
512000,285,25599,0.987367819994688,-0.018360694870352745,0.0008076357771642506,25600,1025.4,0.0007,0.05604618787765503,1793,48.35,,
514000,285,25699,0.9789822287857533,-0.03158259019255638,-0.00012717163190245628,25700,1043.07,0.0007,0.16214127838611603,1800,49.48,,
516000,285,25799,0.749549150466919,-0.06280114501714706,-0.14840678870677948,25800,1031.37,0.0007,1.87744140625,1807,49.97,,
518000,285,25899,0.5466647744178772,-0.112906314432621,0.02908378839492798,25900,1035.28,0.0007,1.3114076852798462,1814,49.87,,
520000,,25999,0.9660257436335087,-0.03387418016791344,0.0018604639917612076,,,0.0007,0.18745313584804535,,,41.0,1722.2
520000,284,,,,,26000,1035.86,,,1828,50.06,,
522000,284,26099,0.9731790497899055,-0.005114923696964979,0.0006024586036801338,26100,1065.8,0.0007,0.30107077956199646,1835,50.39,,
524000,284,26199,0.9085796773433685,-0.028364090248942375,-0.004282169975340366,26200,1092.47,0.0007,0.9132149815559387,1842,50.87,,
526000,284,26299,0.9057838693261147,-0.03316408023238182,-0.0020677472930401564,26300,1067.73,0.0007,0.46771079301834106,1850,50.75,,
528000,284,26399,0.9835831951349974,-0.004288590978831053,-0.0004397007287479937,26400,1053.73,0.0007,0.1281517744064331,1857,50.55,,
530000,284,26499,0.9881925350055099,-0.018600929528474808,0.06317974627017975,26500,1041.03,0.0007,0.11290812492370605,1864,49.57,,
532000,284,26599,0.8881722763180733,-0.09433584660291672,0.08440472930669785,26600,1044.85,0.0007,0.10562290996313095,1871,48.92,,
534000,284,26699,0.9895266517996788,-0.04942239448428154,0.006270302925258875,26700,1038.92,0.0007,0.1164012923836708,1878,50.48,,
536000,284,26799,0.9522541426122189,-0.06300243735313416,0.07074275612831116,26800,1054.26,0.0007,0.32265517115592957,1886,50.41,,
538000,284,26899,0.9527178220450878,-0.014279106631875038,0.003802929539233446,26900,1063.84,0.0007,0.6716123819351196,1893,49.49,,
540000,284,26999,0.9679769575595856,-0.06249440833926201,0.0043790386989712715,27000,1048.69,0.0007,0.21175436675548553,1900,49.13,,
542000,284,27099,0.3604494333267212,-0.06309213489294052,0.01836036704480648,27100,1069.73,0.0007,1.7213939428329468,1908,49.66,,
544000,284,27199,0.7396159768104553,-0.04436888173222542,-0.10040556639432907,27200,1072.03,0.0007,3.363576650619507,1915,49.31,,
546000,283,27299,0.9515117667615414,-0.009498120285570621,-0.00023573955695610493,27300,1067.49,0.0007,0.16225866973400116,1922,49.2,,
548000,283,27399,0.4138087034225464,-0.037885632365942,-0.0003426344192121178,27400,1047.99,0.0007,0.04326891899108887,1929,50.35,,
550000,283,27499,0.9256923943758011,-0.11314060539007187,0.009554050862789154,27500,1024.37,0.0007,0.4413033127784729,1936,49.3,,
552000,283,27599,0.8382127732038498,-0.032659780234098434,0.00044428399996832013,27600,1003.96,0.0007,0.5592818856239319,1944,48.98,,
554000,283,27699,0.981021573767066,-0.03798060491681099,0.005173778161406517,27700,1004.82,0.0007,0.10065456479787827,1951,49.61,,
556000,283,27799,0.9885808574035764,-0.06481517851352692,0.0012342616682872176,27800,1012.42,0.0007,0.16730573773384094,1958,49.87,,
558000,283,27899,0.9386210218071938,-0.08625337481498718,-0.18290726840496063,27900,1005.39,0.0007,0.6817532777786255,1965,48.9,,
560000,,27999,0.9904453130438924,-0.0209756288677454,-0.0010240484261885285,,,0.0007,0.17282617092132568,,,42.0,940.6
560000,283,,,,,28000,986.5,,,1977,48.34,,
562000,283,28099,0.8770429044961929,-0.03631208837032318,0.005683944094926119,28100,972.63,0.0007,1.013985514640808,1985,48.3,,
564000,283,28199,-0.028443574905395508,-0.0827980563044548,-0.22926898300647736,28200,996.17,0.0007,4.900151252746582,1992,47.99,,
566000,283,28299,0.9011683389544487,-0.06435977667570114,-0.0036689117550849915,28300,1002.72,0.0007,1.0676615238189697,1999,47.49,,
568000,283,28399,0.9927819226868451,-0.030366072431206703,-0.0009721997193992138,28400,1004.1,0.0007,0.09013249725103378,2006,47.74,,
570000,283,28499,0.9709363058209419,-0.006707398686558008,0.0004848972603213042,28500,1024.06,0.0007,0.3227652311325073,2013,48.18,,
572000,283,28599,0.44623619318008423,-0.1783839911222458,0.08152356743812561,28600,1018.04,0.0007,6.373597621917725,2020,48.41,,
574000,283,28699,0.8888425156474113,-0.04526858404278755,0.0007833856507204473,28700,1020.52,0.0007,1.415152907371521,2028,48.56,,
576000,283,28799,0.9601384699344635,-0.05422958731651306,0.015075412578880787,28800,1034.1,0.0007,0.7005097270011902,2035,49.1,,
578000,282,28899,0.18964487314224243,-0.05463175103068352,-0.3972431719303131,28900,1043.83,0.0007,8.542104721069336,2042,49.35,,
580000,282,28999,0.954677976667881,-0.0925690084695816,-0.06389482319355011,29000,1044.23,0.0007,0.878470242023468,2049,49.75,,
582000,282,29099,0.9932143199257553,-0.06557291746139526,0.02233617566525936,29100,1036.8,0.0007,0.07092365622520447,2056,49.17,,
584000,282,29199,0.8812338784337044,-0.06100211292505264,-0.02044077217578888,29200,1031.61,0.0007,1.47069251537323,2064,48.15,,
586000,282,29299,0.8693928718566895,-0.011635645292699337,-0.005720213055610657,29300,1037.33,0.0007,1.624369502067566,2071,47.78,,
588000,282,29399,0.6178211867809296,-0.13472440838813782,-0.4842645227909088,29400,1016.27,0.0007,3.087761640548706,2078,46.84,,
590000,282,29499,0.9679921120405197,-0.07117240875959396,0.007468366529792547,29500,995.53,0.0007,0.1678047478199005,2086,46.89,,
592000,282,29599,0.9909088779240847,-0.009983702562749386,7.865286170272157e-05,29600,974.55,0.0007,0.06581496447324753,2093,46.87,,
594000,282,29699,0.8180666416883469,-0.10332778841257095,0.02148192934691906,29700,945.79,0.0007,1.4291967153549194,2100,45.93,,
596000,282,29799,0.6956430971622467,-0.061562277376651764,-0.0038268391508609056,29800,919.23,0.0007,0.3421790301799774,2108,43.26,,
598000,282,29899,0.8162137717008591,-0.1491944044828415,-0.07667289674282074,29900,882.49,0.0007,1.2614848613739014,2115,41.86,,
600000,,29999,0.660644143819809,-0.04443398490548134,-0.020590385422110558,,,0.0007,2.7054104804992676,,,39.0,938.8
600000,282,,,,,30000,849.28,,,2125,40.07,,
602000,282,30099,0.9907154338434339,-0.06339740008115768,-0.0005995764513500035,30100,844.7,0.0007,0.18183253705501556,2132,40.07,,
604000,282,30199,0.9024918302893639,-0.09501826763153076,0.15410666167736053,30200,842.43,0.0007,0.6595522165298462,2139,41.34,,
606000,282,30299,0.9698728173971176,-0.038783639669418335,0.010262773372232914,30300,833.46,0.0007,0.32234570384025574,2147,41.22,,
608000,282,30399,0.9488776363432407,-0.003534312592819333,0.00014222098980098963,30400,816.73,0.0007,0.35102012753486633,2154,41.12,,
610000,282,30499,0.925321564078331,-0.06505975872278214,-0.28490614891052246,30500,817.4,0.0007,0.5147768259048462,2161,40.68,,
612000,282,30599,0.9247628748416901,-0.046690113842487335,-0.013036771677434444,30600,817.87,0.0007,0.48336535692214966,2169,39.97,,
614000,282,30699,0.948611918836832,-0.05678976699709892,-0.009062567725777626,30700,830.7,0.0007,0.37833306193351746,2176,40.25,,
616000,282,30799,0.9939754833467305,-0.14909981191158295,0.016861839219927788,30800,842.07,0.0007,0.05299649387598038,2183,40.68,,
618000,282,30899,0.9636770524084568,-0.08241981267929077,-0.018976181745529175,30900,867.04,0.0007,0.38813623785972595,2190,41.95,,
620000,282,30999,0.8903262168169022,-0.05256054550409317,0.004342599771916866,31000,884.34,0.0007,0.7937342524528503,2198,41.87,,
622000,282,31099,0.9912550980225205,-0.0005011432804167271,1.3101559488859493e-05,31100,879.45,0.0007,0.07795446366071701,2205,41.45,,
624000,282,31199,0.8360798358917236,-0.05150732398033142,0.006416110787540674,31200,876.01,0.0007,1.6935878992080688,2212,41.35,,
626000,281,31299,0.9573668353259563,-0.10450438410043716,-0.07001866400241852,31300,872.67,0.0007,1.1530261039733887,2219,41.1,,
628000,281,31399,0.9817237630486488,-0.07446743547916412,0.01381489634513855,31400,876.63,0.0007,0.28359898924827576,2227,41.19,,
630000,281,31499,-11.007561683654785,-0.06346100568771362,-0.0004197262169327587,31500,895.72,0.0007,2.9126040935516357,2234,41.62,,
632000,281,31599,0.9747397899627686,-0.06317217648029327,-0.0034863532055169344,31600,896.73,0.0007,0.07896371185779572,2241,42.03,,
634000,281,31699,0.9019031748175621,-0.0014511147746816278,-4.349081063992344e-05,31700,899.16,0.0007,0.06786266714334488,2249,42.34,,
636000,281,31799,0.8414499759674072,-0.02217261493206024,-0.002469280268996954,31800,900.53,0.0007,1.6978569030761719,2255,42.86,,
638000,281,31899,0.721785843372345,-0.11492413282394409,0.056613098829984665,31900,887.81,0.0007,1.7425106763839722,2262,43.55,,
640000,,31999,0.9364969804883003,-0.05644223839044571,-0.023481307551264763,,,0.0007,0.3765610158443451,,,56.8,1275.8
640000,281,,,,,32000,876.65,,,2274,43.73,,
642000,281,32099,0.9496169611811638,-0.04027785360813141,0.005403308197855949,32100,888.62,0.0007,0.9639511108398438,2281,43.82,,
644000,281,32199,0.7198406457901001,-0.06222177669405937,0.01350721251219511,32200,893.27,0.0007,1.109256386756897,2288,44.27,,
646000,281,32299,0.988165020942688,-0.0779106542468071,0.0016551793087273836,32300,894.21,0.0007,0.05006696656346321,2295,44.7,,
648000,281,32399,0.8290127962827682,-0.0863279476761818,-0.1918337345123291,32400,889.3,0.0007,9.121197700500488,2302,44.21,,
650000,281,32499,0.2721642851829529,-0.011459693312644958,-0.002403940772637725,32500,879.45,0.0007,0.5878313183784485,2309,44.76,,
652000,281,32599,0.9937018030323088,-0.13750839233398438,0.04747038334608078,32600,886.06,0.0007,0.13154958188533783,2315,44.53,,
654000,281,32699,0.8593428134918213,-0.07579157501459122,-0.3085857331752777,32700,898.16,0.0007,1.7353012561798096,2322,44.2,,
656000,281,32799,0.983229286968708,-0.04088316857814789,0.2940201461315155,32800,896.74,0.0007,0.2650142312049866,2329,44.4,,
658000,281,32899,0.9795793909579515,-0.24030962586402893,0.06278907507658005,32900,888.91,0.0007,0.28627917170524597,2336,43.67,,
660000,281,32999,0.79603511095047,-0.01274301577359438,-6.75223782309331e-05,33000,905.72,0.0007,0.6811665892601013,2343,43.41,,
662000,281,33099,0.955870196223259,-0.07214825600385666,-0.053078748285770416,33100,923.74,0.0007,0.29937243461608887,2349,43.47,,
664000,281,33199,0.9475849382579327,-0.057884205132722855,-0.01909244991838932,33200,910.16,0.0007,0.7508761882781982,2356,43.59,,
666000,281,33299,0.9711027219891548,-0.07407509535551071,0.0819527879357338,33300,921.87,0.0007,0.306160032749176,2363,43.61,,
668000,281,33399,0.9622041471302509,-0.025766393169760704,0.1312253624200821,33400,924.41,0.0007,0.35161539912223816,2370,43.83,,
670000,281,33499,0.9116074219346046,-0.057287443429231644,-0.021163810044527054,33500,963.99,0.0007,0.4683157503604889,2376,44.47,,
672000,281,33599,0.6269203722476959,-0.0020113515201956034,-9.878406126517802e-05,33600,972.87,0.0007,0.39344891905784607,2383,45.61,,
674000,281,33699,0.3191227912902832,-0.08264415711164474,-0.45854002237319946,33700,978.16,0.0007,1.6725397109985352,2390,45.83,,
676000,281,33799,0.9605642855167389,-0.09713924676179886,-0.027232766151428223,33800,992.89,0.0007,0.6711487174034119,2397,47.24,,
678000,281,33899,0.7497268617153168,-0.06934777647256851,-0.02004711888730526,33900,1004.05,0.0007,0.16274435818195343,2404,47.91,,
680000,,33999,0.6741058230400085,-0.10222411155700684,-0.04371073842048645,,,0.0007,7.551056861877441,,,38.4,799.2
680000,281,,,,,34000,1003.5,,,2413,48.66,,
682000,281,34099,0.9128748551011086,-0.09036191552877426,0.006338676903396845,34100,1005.16,0.0007,1.4811428785324097,2420,49.45,,
684000,281,34199,0.98464500810951,-0.02876991406083107,0.004641303792595863,34200,1006.67,0.0007,0.17713508009910583,2426,50.1,,
686000,281,34299,0.984625356271863,-0.012986983172595501,0.0008367763948626816,34300,1007.07,0.0007,0.1546912044286728,2433,50.7,,
